No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
4121,93024,E,2,L,VS2,,EX,G,NON,GIA,MIXED TINGE,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4500,2437.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/93024.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=93024,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396931671.Pdf,0,0,0,0,2396931671,7.09,8.5,VTK,3.99,8.07,6.11,Feather,50,50,1.32,69,65.3,Internal graining is not shown.,,,,45.82488888889,2437.88,4875.76
4122,93036,R,1.26,N,VS2,EX,EX,EX,STG,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,CLD,N,N,N,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,3400,1607.52,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/93036.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=93036,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,6.88,4,,4.33,6.89,6.85,,50,50,1.01,67,63.1,,,,,52.72,1607.52,2025.4752
4123,93446,R,1.14,I,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,6500,4545.78,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/93446.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=93446,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398959377.Pdf,36,15.5,41.4,44,1398959377,6.66,3.5,MED,4.2,6.68,6.64,Feather  Cavity  Needle  Pinpoint  Indented Natural,80,50,1.01,57,63.2,Additional pinpoints are not shown.,,,,30.06492307693,4545.78,5182.1892
4124,90249,R,4.02,N,I1,G,VG,G,FNT,NGS,MIXED TINGE,NONE,FTR,CLD,SM,N,BGPP,NO EYECLEAN,INDIA,80%,NON,VERY GOOD,4100,3150.03,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90249.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90249,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,9.79,6,,6.45,9.79,9.62,,50,50,1.02,59,66.5,,,,,23.17,3150.03,12663.1206
4125,97306,R,1.31,M,VVS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3900,2765.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/97306.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=97306,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1405723727.Pdf,34,13.5,41.8,44.5,1405723727,7.05,3.5,MED,4.34,7.07,7.03,Feather,80,50,1.01,60,61.5,,,,,29.08,2765.88,3623.3028
4126,93669,MM,3.29,O,I1,G,EX,VG,FNT,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BGPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,3200,2048.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/93669.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=93669,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,4.36,6,,4.36,4.36,7.05,,50,50,0.62,55,62.28,,,,,35.975,2048.8,6740.552
4127,91263,R,0.54,H,VVS2,EX,EX,EX,MED,GIA,VERY LIGHT BROWN,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3900,2036,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/91263.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=91263,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1399816184.Pdf,32.5,12.5,40.8,43,1399816184,5.35,3.5,MED,3.14,5.36,5.34,Cloud  Internal Graining  Surface Graining,75,45,1,61,58.6,,,,,47.79487179488,2036,1099.44
4128,91510,O,1,K,SI1,,EX,VG,FNT,GIA,LIGHT BROWN,NONE,WXTL,WXTL,N,N,BXTL,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1142.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/91510.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=91510,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394815970.Pdf,0,0,0,0,2394815970,6.435,8.5,VTK to ETK,3.52,7.4,5.47,Crystal  Natural,50,50,1.35,61,64.4,Clouds  pinpoints and surface graining are not shown.,,,,60.6,1142.6,1142.6
4129,93932,O,1.01,G,SI1,,G,VG,NON,GIA,VERY LIGHT BROWN,NONE,FTR,WGPP,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5400,3350.97,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/93932.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=93932,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1407021689.Pdf,0,0,0,0,1407021689,6.83,6,THK to VTK,3.37,8.24,5.42,Feather,50,50,1.52,56,62.2,Internal graining is not shown. Surface graining is not shown.,,,,37.945,3350.97,3384.4797
4130,96767,R,1.27,L,VS1,EX,EX,EX,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,4000,2600.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/96767.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=96767,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3405723467.Pdf,36,15.5,40.8,43,3405723467,6.875,4,STK,4.3,6.89,6.86,Cloud  Feather  Pinpoint  Needle  Indented Natural  Natural,75,50,1,58,62.5,Surface graining is not shown.,,,,34.99,2600.4,3302.508
4131,97428,R,1,H,SI2,EX,EX,VG,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,5600,3364.76,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/97428.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=97428,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1403700719.Pdf,34.5,16,40.8,43,1403700719,6.39,3.5,MED to STK,4.03,6.4,6.38,Crystal  Feather  Natural,75,50,1,52,63,Internal graining is not shown.,,,,39.915,3364.76,3364.76
4132,97843,R,1.15,J,VVS2,EX,EX,EX,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,5800,3484.93,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/97843.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=97843,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7401723675.Pdf,34.5,15.5,41.4,44,7401723675,6.71,3.5,THN to MED,4.22,6.73,6.69,Feather  Pinpoint,80,50,1.01,55,62.9,Surface graining is not shown.,,,,39.915,3484.93,4007.6695
4133,90187,R,0.5,L,SI1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,BPP,BGPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,977.12,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90187.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90187,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396751323.Pdf,34,15.5,41,43.5,5396751323,5.115,3.5,MED to STK,3.18,5.13,5.1,Crystal  Feather,80,50,1.01,54,62.1,,,,,38.93,977.12,488.56
4134,88615,R,0.3,E,SI1,VG,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,N,BGPP,BGPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1137.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88615.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395620177.Pdf,38,17,40.4,42.5,6395620177,4.205,4.5,THN to THK,2.68,4.22,4.19,Twinning Wisp  Cloud,75,50,1.01,57,63.7,,,,,45.82476190477,1137.68,341.304
4135,94710,O,1,N,SI1,G,VG,VG,STG,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,NO,NON,VERY GOOD,2000,1083.5,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/94710.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=94710,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,7.5,9,,3.65,7.5,5.39,,50,50,1.39,58,67.79,,,,,45.825,1083.5,1083.5
4136,95794,R,1.07,I,I1,EX,VG,EX,FNT,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,SM,N,BPP,NO EYECLEAN,INDIA,80%,NON,EXCELLENT,3400,2176.85,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/95794.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=95794,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,6.54,4,,4,6.56,6.51,,50,50,1.01,58,62.1,,,,,35.975,2176.85,2329.2295
4137,96866,R,0.7,I,SI1,EX,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,3300,2096.57,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/96866.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=96866,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7408679192.Pdf,34.5,15.5,40.6,43,7408679192,5.735,3,MED to STK,3.5,5.77,5.7,Cloud  Feather  Crystal,80,50,1.01,55,61.1,,,,,36.46757575758,2096.57,1467.599
4138,97859,R,1.5,I,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,8500,6656.14,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/97859.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=97859,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2408738495.Pdf,35,14,41,43.5,2408738495,7.345,4,MED to STK,4.49,7.37,7.32,Feather  Pinpoint  Natural,75,50,1.01,60,61.1,Additional pinpoints are not shown. Internal graining is not shown.,,,,21.69247058824,6656.14,9984.21
4139,91173,R,0.5,K,SI2,VG,VG,G,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,FTR,N,N,BGPP,100%EYECLEAN,INDIA,50%,SMALL,EXCELLENT,1800,948.56,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/91173.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=91173,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396817875.Pdf,34.5,15,41,43,7396817875,5.075,4,MED to STK,3.15,5.09,5.06,Feather  Crystal  Cavity,80,50,1.01,56,62,,,,,47.30222222223,948.56,474.28
4140,87836,E,1.01,L,IF,,VG,VG,NON,IGI,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3200,1260.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87836.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=87836,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/487192654.Pdf,28.8,16.5,39.3,48.5,487192654,5.355,9,Thick To Very Thick,3.32,6.14,4.57,,50,50,1.34,65.5,72.6,N/A,,,,60.6,1260.8,1273.408
4141,90750,R,0.6,D,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,SM,N,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,4200,2813.16,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90750.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90750,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395770539.Pdf,35,16.5,40.6,43,6395770539,5.4,3,MED to STK,3.38,5.41,5.39,Feather  Crystal,80,50,1,53,62.7,,,,,33.02,2813.16,1687.896
4142,90850,CM,1.5,L,VS2,,EX,EX,VSL,IGI,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,N,BPP,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,3700,1822.25,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90850.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90850,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/492127810.Pdf,41.6,17.5,37.7,54.5,492127810,6.425,2.5,Thin To Medium (Faceted) ,4.45,6.88,5.97,,50,50,1.15,58.5,74.5,,,,,50.75,1822.25,2733.375
4143,90952,CM,1.01,Fancy Yellow  Natural Even,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION MEDIUM,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,2265.5,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90952.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90952,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392819502.Pdf,0,0,0,0,6392819502,5.44,10,VTK to ETK,3.77,5.49,5.39,Feather  Indented Natural  Natural  Extra Facet,50,50,1.02,59,70,,Yellow , Fancy,,1.5,2265.5,2288.155
4144,92730,RA,1,Fancy Yellow  Natural Even,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4200,4137,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/92730.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=92730,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394981693.Pdf,0,0,0,0,2394981693,5.55,10,ETK,3.49,6.2,4.9,Feather  Needle  Pinpoint,50,50,1.27,59,71.2,,Yellow , Fancy,,1.5,4137,4137
4145,94151,R,1,L,SI1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,N,N,75%EYECLEAN,INDIA,80%,SMALL,EXCELLENT,3500,2240.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/94151.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=94151,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2407021637.Pdf,34.5,14,40.6,42.5,2407021637,6.43,4,THN to STK,3.89,6.46,6.4,Feather  Indented Natural  Cavity  Pinpoint  Natural,75,50,1.01,59,60.6,,,,,35.97485714286,2240.88,2240.88
4146,97050,R,1,M,VS1,G,VG,G,NON,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3500,1447.95,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/97050.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=97050,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,6.08,7,,4.01,6.15,6.01,,50,50,1.02,59,66.1,,,,,58.63,1447.95,1447.95
4147,98599,R,1,M,SI1,G,VG,G,FNT,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3200,1512.96,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/98599.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=98599,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,6.06,7,,4.05,6.12,6,,50,50,1.02,58,66.8,,,,,52.72,1512.96,1512.96
4148,89866,R,0.7,M,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,1197.76,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89866.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=89866,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393771984.Pdf,34,13.5,41.6,44,1393771984,5.695,4,MED to STK,3.52,5.71,5.68,Feather,75,45,1.01,60,61.7,,,,,36.96,1197.76,838.432
4149,90282,R,1.01,M,VS2,VG,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,CLD,N,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,3400,1925.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90282.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90282,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398749515.Pdf,38.5,17.5,40.2,42,7398749515,6.24,5,STK to THK,4.03,6.27,6.21,Crystal  Cloud  Needle  Natural,80,50,1.01,57,64.5,Pinpoints are not shown.,,,,43.36235294118,1925.68,1944.9368
4150,90490,CM,1.01,L,VS2,EX,EX,VG,MED,NGS,MIXED TINGE,NONE,WXTL,WGPP,N,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2500,1108.13,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90490.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90490,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,5.68,4.5,,3.75,5.68,5.61,,50,50,1.01,60,66.85,,,,,55.6748,1108.13,1119.2113
4151,90913,R,0.4,J,VVS2,EX,EX,EX,NON,GIA,LIGHT BROWN,NONE,N,WPP,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1053.95,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90913.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1395797163.Pdf,34,16,40.6,43,1395797163,4.73,3.5,MED to STK,2.94,4.74,4.72,Pinpoint  Internal Graining,80,50,1,53,62.1,,,,,47.3025,1053.95,421.58
4152,90948,R,0.3,G,SI1,VG,EX,G,NON,GIA,MIXED TINGE,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,945.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90948.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393796477.Pdf,37.5,17,40.2,42,5393796477,4.19,5,STK to THK,2.69,4.2,4.18,Twinning Wisp  Feather,75,50,1,55,64.2,,,,,50.25736842106,945.11,283.533
4153,90349,R,0.5,E,SI2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,SM,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2800,1985.76,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90349.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90349,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398750811.Pdf,36,16,40.6,43,7398750811,5.08,3.5,THN to MED,3.17,5.09,5.07,Feather  Cloud,75,50,1,55,62.5,,,,,29.08,1985.76,992.88
4154,90640,PEM,0.3,Faint Pink  Natural Not Applicable,I1,,G,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION SMALL,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3000,2955,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90640.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90640,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395841991.Pdf,0,0,0,0,6395841991,4.425,7,THK to ETK,2.21,5.12,3.73,Feather  Cloud  Needle  Pinpoint  Indented Natural,50,50,1.37,63,59.3,Additional pinpoints  internal graining and surface graining are not shown., Pink ,Faint,,1.5,2955,886.5
4155,89656,R,0.4,E,SI1,EX,VG,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,SM,BPP,N,75%EYECLEAN,INDIA,50%,VERY SMALL,EXCELLENT,2400,1323.84,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89656.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2404195152.Pdf,32.5,12.5,41.2,43.5,2404195152,4.765,4,MED to STK,2.87,4.78,4.75,Cloud  Crystal  Cavity  Feather,80,50,1.01,61,60.1,,,,,44.84,1323.84,529.536
4156,89863,R,0.34,I,VS1,EX,EX,EX,MED,GIA,LIGHT BROWN,NONE,P2,CLD,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1004.7,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89863.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392767027.Pdf,35,14.5,41.4,44,6392767027,4.445,4,MED to STK,2.77,4.45,4.44,Cloud,80,50,1,59,62.3,,,,,49.765,1004.7,341.598
4157,89908,R,0.4,I,VS1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION SMALL,FTR,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2200,1343.54,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89908.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396768420.Pdf,34.5,14.5,41.4,44,2396768420,4.7,4,THN to STK,2.95,4.72,4.68,Manufacturing Remnant,75,45,1.01,57,62.8,,,,,38.93,1343.54,537.416
4158,90593,R,0.4,F,VS2,VG,EX,VG,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2600,1382.94,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90593.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396748380.Pdf,35.5,15.5,40.8,43,7396748380,4.61,5.5,THK,2.94,4.64,4.58,Indented Natural  Crystal  Feather,80,45,1.01,57,63.8,,,,,46.81,1382.94,553.176
4159,97395,R,0.4,L,VS1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1400,779.14,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/97395.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2404707333.Pdf,35,14.5,41.2,43.5,2404707333,4.705,4,MED to STK,2.93,4.72,4.69,Crystal  Indented Natural  Needle  Pinpoint,75,55,1.01,58,62.3,,,,,44.34714285715,779.14,311.656
4160,92052,R,1,I,SI2,EX,EX,EX,NON,HRD,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,SM,BPP,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,5100,2461.52,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/92052.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=92052,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/210000169081.Pdf,34.1,15,41,43.5,210000169081,6.39,4,medium,3.99,6.41,6.37,,50,50,1.01,55,62.4,,,,,51.73490196079,2461.52,2461.52
4161,90072,R,1,F,SI2,VG,EX,VG,NON,GIA,MIXED TINGE,NONE,FTR,FTR,SM,BGPP,BXTL,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,6300,3350.97,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90072.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90072,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5406227650.Pdf,33,13.5,41,43,5406227650,6.46,4,ETN to STK,3.92,6.47,6.45,Twinning Wisp  Crystal  Feather  Needle  Natural,75,45,1,58,60.7,Additional twinning wisps  clouds  pinpoints and surface graining are not shown.,,,,46.81,3350.97,3350.97
4162,90580,R,1,F,I1,VG,VG,VG,FNT,NGS,MIXED TINGE,NONE,FTR,N,SM,N,BXTL,NO EYECLEAN,INDIA,50%,NON,EXCELLENT,4200,1820.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90580.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90580,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,6.27,5,,4.02,6.27,6.22,,50,50,1.01,57,64.4,,,,,56.66,1820.28,1820.28
4163,96506,R,1,D,SI2,EX,EX,VG,NON,IGI,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,SM,BPP,BXTL,NO EYECLEAN,INDIA,50%,NON,EXCELLENT,6900,3126.39,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/96506.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=96506,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/492127805.Pdf,33.9,14,41.3,44,492127805,6.415,3.7,Medium To Slightly Thick (Faceted) ,3.97,6.44,6.39,,50,50,1.01,58,61.7,,,,,54.69,3126.39,3126.39
