stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10250208,INDIA,G,round,0.51,H,VVS2,EX,EX,EX,N,5.15x5.11x3.15,GIA,1418503973,3900,-30.40%,$1384.34,WH,M0,,,,,EC0,,Y,60.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250207,INDIA,G,round,0.70,H,VS1,EX,EX,EX,N,5.66x5.61x3.55,GIA,7416588169,4700,-29.70%,$2312.87,WH,M0,,,,,EC0,,Y,55.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250206,INDIA,G,round,0.70,D,VS1,VG,EX,VG,N,5.57x5.48x3.56,GIA,5416566766,5900,-44.70%,$2283.89,WH,M0,,,,,EC0,,Y,58.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250205,INDIA,G,round,0.30,F,SI2,VG,VG,VG,N,4.15x4.21x2.69,GIA,6395826165,1700,-40.80%,$301.92,WH,M0,,,,,EC0,,Y,59.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250203,INDIA,G,round,0.33,G,SI1,EX,EX,EX,F,4.38x4.41x2.75,GIA,1407387884,1900,-42.10%,$363.03,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250202,INDIA,G,round,0.30,F,SI1,VG,VG,VG,F,4.25x4.28x2.64,GIA,6405181991,2000,-44.60%,$332.40,WH,M0,,,,,EC0,,Y,60.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250201,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.76x4.78x2.91,GIA,2417175099,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,58.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250200,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.70x4.71x2.95,GIA,2417174701,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250199,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.73x4.75x2.92,GIA,2416005604,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,61.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250198,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.69x4.72x2.95,GIA,7418536768,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,55.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250197,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.68x4.72x2.96,GIA,6411295430,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250196,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.68x4.71x2.97,GIA,1413296704,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,56.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250195,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.68x4.72x2.92,GIA,6412590578,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,58.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250194,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.70x4.73x2.94,GIA,7412146770,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250193,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.80x4.81x2.87,GIA,6415146591,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,60.00,59.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250192,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.71x4.72x2.96,GIA,2414152501,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250191,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.77x4.80x2.88,GIA,1419152114,2600,-30.30%,$724.88,WH,M0,,,,,EC0,,Y,60.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250190,INDIA,G,round,0.40,E,VVS2,EX,EX,EX,N,4.70x4.72x2.97,GIA,2417525351,3100,-32.20%,$840.72,WH,M0,,,,,EC0,,Y,55.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250188,INDIA,G,round,0.50,J,VVS2,EX,EX,EX,N,5.04x5.07x3.19,GIA,7403953824,2700,-30.10%,$943.65,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250187,INDIA,G,round,1.00,I,VS1,VG,EX,VG,N,6.16x6.27x4.03,GIA,1415205459,7000,-38.10%,$4333.00,WH,M0,,,,,EC0,,Y,56.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250186,SZ,G,round,1.51,I,VS1,EX,EX,EX,N,7.38-7.43x4.49,GIA,5212299391,9600,-28.70%,$10335.65,WH,M0,,,,,,N,Y,62.00,60.70,33.50,41.60,"Feather  Cloud  Needle  Pinpoint",N,2020-11-24,Y,,,,"NO BGM AND EYECLEAN"
10250185,SZ,G,round,1.50,H,VVS2,EX,EX,EX,N,7.28-7.33x4.53,GIA,2213862121,11800,-25.50%,$13186.50,WH,M0,,,,,,EX,Y,58.00,62.00,36.00,40.60,"Feather  Cloud",N,2021-07-14,Y,,,,"no bgm and eyeclean"
10250184,æŠ¥å…³ä¸­,G,round,0.50,F,VS1,VG,EX,VG,N,4.96x5.01x3.17,GIA,2386794446,4200,-42.30%,$1211.70,WH,M0,,,,,EC0,,Y,60.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250183,æŠ¥å…³ä¸­,G,round,0.51,D,VS2,VG,VG,VG,N,4.98x5.01x3.20,GIA,5386900798,4200,-44.80%,$1182.38,WH,M0,,,,,EC0,,Y,59.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250182,æŠ¥å…³ä¸­,G,round,0.50,F,VS1,VG,EX,VG,N,4.92x4.96x3.17,GIA,7372533199,4200,-42.30%,$1211.70,WH,M0,,,,,EC0,,Y,58.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250181,æŠ¥å…³ä¸­,G,round,0.50,F,VS1,VG,EX,VG,N,4.99x5.06x3.10,GIA,1216593768,4200,-42.30%,$1211.70,WH,M0,,,,,EC0,,Y,61.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250180,æŠ¥å…³ä¸­,G,round,0.50,E,VS2,VG,EX,VG,N,4.94x4.99x3.18,GIA,2378791325,4000,-42.20%,$1156.00,WH,M0,,,,,EC0,,Y,56.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250179,æŠ¥å…³ä¸­,G,round,0.50,E,VS2,VG,EX,VG,N,4.96x5.00x3.23,GIA,1388670818,4000,-42.20%,$1156.00,WH,M0,,,,,EC0,,Y,55.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250178,æŠ¥å…³ä¸­,G,round,0.50,D,VS2,VG,EX,VG,N,4.91x4.97x3.20,GIA,1383671359,4200,-43.80%,$1180.20,WH,M0,,,,,EC0,,Y,58.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250177,æŠ¥å…³ä¸­,G,round,0.30,G,VS2,VG,EX,VG,N,4.26x4.32x2.59,GIA,7386587929,2100,-38.10%,$389.97,WH,M0,,,,,EC0,,Y,63.00,60.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250176,SZ,G,round,2.01,F,VS1,EX,EX,EX,N,8.00x8.04x5.04,GIA,6391049829,20500,-24.00%,$31315.80,WH,M0,,,,,EC0,,Y,55.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250175,SZ,G,round,2.01,G,VVS1,EX,EX,EX,N,8.02x8.10x4.98,GIA,2203998311,22000,-25.60%,$32899.68,WH,M0,,,,,EC0,,Y,61.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250174,INDIA,G,round,1.00,F,VS1,VG,EX,VG,N,6.18x6.26x4.00,GIA,2397405704,11000,-47.30%,$5797.00,WH,M0,,,,,EC0,,Y,57.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250173,INDIA,G,round,2.01,H,VS1,EX,EX,EX,N,7.97x8.02x5.05,GIA,7401701905,16000,-24.50%,$24280.80,WH,M0,,,,,EC0,,Y,55.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250171,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.33x4.35x2.62,GIA,1403896313,2100,-28.80%,$448.56,WH,M0,,,,,EC0,,Y,61.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250170,INDIA,G,round,0.30,G,VS2,VG,VG,VG,N,4.16x4.18x2.70,GIA,3405961639,2100,-38.40%,$388.08,WH,M0,,,,,EC0,,Y,56.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250169,INDIA,G,round,0.50,D,VS2,VG,EX,VG,N,4.96x4.98x3.18,GIA,6224011471,4200,-44.40%,$1167.60,WH,M0,,,,,EC0,,Y,56.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250168,INDIA,G,round,0.50,E,VS1,VG,VG,VG,N,5.06x5.08x3.09,GIA,3385459369,4400,-44.70%,$1216.60,WH,M0,,,,,EC0,,Y,59.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250167,INDIA,G,round,0.30,D,VS1,EX,EX,EX,N,4.28x4.31x2.66,GIA,5416186235,2600,-35.00%,$507.00,WH,M0,,,,,EC0,,Y,60.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250165,INDIA,G,round,2.01,H,VVS2,EX,EX,EX,N,8.15x8.17x4.94,GIA,7411382108,17000,-24.50%,$25798.35,WH,M0,,,,,EC0,,Y,60.00,60.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250164,INDIA,G,round,1.50,D,VS2,EX,EX,EX,N,7.27x7.30x4.58,GIA,5393911954,14800,-25.30%,$16583.40,WH,M0,,,,,EC0,,Y,55.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250163,INDIA,G,round,0.50,D,VS2,VG,EX,VG,N,4.95x4.99x3.19,GIA,5211969364,4200,-44.40%,$1167.60,WH,M0,,,,,EC0,,Y,56.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250162,INDIA,G,round,0.30,E,VS1,VG,VG,VG,N,4.15x4.19x2.69,GIA,1418217268,2400,-43.60%,$406.08,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250161,INDIA,G,round,0.30,D,VS1,EX,EX,EX,N,4.38x4.35x2.62,GIA,1407853990,2600,-35.00%,$507.00,WH,M0,,,,,EC0,,Y,60.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250160,INDIA,G,round,0.30,D,VS1,EX,EX,EX,N,4.36x4.33x2.61,GIA,7412242601,2600,-35.00%,$507.00,WH,M0,,,,,EC0,,Y,60.00,60.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250159,INDIA,G,round,2.01,G,VVS2,EX,EX,EX,N,8.14x8.19x4.98,GIA,5212783111,20000,-26.10%,$29707.80,WH,M0,,,,,EC0,,Y,59.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250158,INDIA,G,round,2.00,F,VVS2,EX,EX,EX,N,7.97x8.03x5.03,GIA,1419124235,23500,-24.30%,$35579.00,WH,M0,,,,,EC0,,Y,59.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250157,INDIA,G,round,0.30,J,VS2,VG,EX,VG,N,4.2x4.17x2.68,GIA,3405986881,1600,-36.60%,$304.32,WH,M0,,,,,EC0,,Y,59.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250156,INDIA,G,round,0.30,J,VS2,EX,EX,EX,N,4.28x4.27x2.68,GIA,7411470632,1600,-32.70%,$323.04,WH,M0,,,,,EC0,,Y,55.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250155,INDIA,G,round,0.30,J,VS1,EX,EX,EX,N,4.29x4.26x2.68,GIA,7411509900,1700,-33.00%,$341.70,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250152,INDIA,G,round,0.30,I,VS2,EX,EX,EX,N,4.35x4.32x2.6,GIA,2215971484,1900,-34.70%,$372.21,WH,M0,,,,,EC0,,Y,60.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250151,INDIA,G,round,0.30,I,VS1,EX,EX,EX,N,4.27x4.24x2.67,GIA,7411464431,2000,-34.50%,$393.00,WH,M0,,,,,EC0,,Y,55.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250150,INDIA,G,round,0.30,H,SI1,VG,VG,VG,N,4.2x4.17x2.67,GIA,2417645870,1800,-32.50%,$364.50,WH,M0,,,,,EC0,,Y,58.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250149,INDIA,G,round,0.30,H,SI1,EX,EX,EX,N,4.29x4.26x2.65,GIA,3415014370,1800,-27.10%,$393.66,WH,M0,,,,,EC0,,Y,58.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250148,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.29x4.25x2.68,GIA,1413578467,2100,-28.80%,$448.56,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250147,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.3x4.27x2.67,GIA,6411578340,2100,-28.80%,$448.56,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250146,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.28x4.26x2.67,GIA,2414505877,2100,-29.20%,$446.04,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250145,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.29x4.27x2.67,GIA,1419510124,2100,-29.20%,$446.04,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250144,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.29x4.26x2.68,GIA,5416545772,2100,-29.20%,$446.04,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250143,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.28x4.24x2.68,GIA,6412505707,2100,-29.20%,$446.04,WH,M0,,,,,EC0,,Y,58.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250142,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.28x4.25x2.66,GIA,7418416779,2100,-28.80%,$448.56,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250141,INDIA,G,round,0.30,G,SI1,EX,EX,EX,N,4.26x4.23x2.66,GIA,7418465087,1900,-30.60%,$395.58,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250140,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.28x4.25x2.65,GIA,2416543292,2100,-30.10%,$440.37,WH,M0,,,,,EC0,,Y,58.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250139,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.31x4.26x2.67,GIA,1417409434,2100,-30.10%,$440.37,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250138,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.32x4.29x2.67,GIA,2417505258,2100,-30.10%,$440.37,WH,M0,,,,,EC0,,Y,59.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250137,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.29x4.26x2.68,GIA,5406878690,2100,-30.10%,$440.37,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250136,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.34x4.32x2.6,GIA,6415570390,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,60.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250135,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.29x4.26x2.66,GIA,1405931027,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250134,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.36x4.34x2.59,GIA,1409879217,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,60.00,59.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250133,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.27x4.25x2.66,GIA,3405880553,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250132,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.27x4.24x2.67,GIA,7406483938,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250131,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.29x4.26x2.65,GIA,5416501478,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,60.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250130,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.27x4.25x2.64,GIA,7416012422,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,57.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250129,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.29x4.26x2.68,GIA,1403813617,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,58.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250128,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28x4.25x2.67,GIA,6411291984,2200,-30.00%,$462.00,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250127,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.33x4.3x2.6,GIA,7416510942,2200,-30.00%,$462.00,WH,M0,,,,,EC0,,Y,61.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250126,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28x4.24x2.67,GIA,1419579989,2200,-30.00%,$462.00,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250125,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.32x4.28x2.64,GIA,2416579632,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,58.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250124,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28x4.25x2.66,GIA,1418560634,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250123,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.3x4.27x2.68,GIA,2416579396,2200,-30.40%,$459.36,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250122,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28-4.30x2.69,GIA,6415428466,2200,-30.40%,$459.36,WH,M0,,,,,EC0,N,Y,56.00,62.70,36.50,40.80,"Crystal  Feather  Needle  Cloud",N,2021-11-25,Y,,,,"NO BGM and 100%EC"
10250121,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28x4.26x2.68,GIA,3415470988,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,55.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250120,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.29x4.27x2.67,GIA,7418406634,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,55.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250119,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.27x4.24x2.67,GIA,2416508732,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250118,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.3x4.27x2.68,GIA,1413415101,2200,-29.80%,$463.32,WH,M0,,,,,EC0,,Y,60.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250117,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28x4.25x2.67,GIA,1415505382,2200,-30.90%,$456.06,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250116,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.3x4.26x2.66,GIA,6412560113,2200,-30.90%,$456.06,WH,M0,,,,,EC0,,Y,57.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250115,INDIA,G,round,0.30,G,VS1,EX,EX,EX,N,4.28x4.24x2.67,GIA,2416549832,2200,-30.90%,$456.06,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250114,INDIA,G,round,0.30,G,VVS2,VG,EX,VG,N,4.2x4.14x2.69,GIA,6415505732,2300,-42.20%,$398.82,WH,M0,,,,,EC0,,Y,60.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250113,INDIA,G,round,0.30,F,SI1,VG,EX,VG,N,4.22x4.17x2.7,GIA,6405693979,2000,-37.90%,$372.60,WH,M0,,,,,EC0,,Y,57.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250112,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.3x4.27x2.62,GIA,7406790772,2200,-32.80%,$443.52,WH,M0,,,,,EC0,,Y,61.00,61.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250111,INDIA,G,round,0.30,F,VS1,EX,EX,EX,N,4.36x4.35x2.65,GIA,7412503099,2300,-33.80%,$456.78,WH,M0,,,,,EC0,,Y,60.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250110,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.25x2.68,GIA,7412459972,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250109,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.35x4.32x2.59,GIA,2416288955,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,60.00,59.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250108,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.31x4.28x2.69,GIA,1419299622,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250107,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.24x2.67,GIA,1403483338,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250106,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.29x4.26x2.66,GIA,3405909179,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,60.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250105,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.3x4.28x2.65,GIA,5413579740,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,60.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250104,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.27-4.30x2.67,GIA,6411419024,2300,-35.50%,$445.05,WH,M0,,,,,EC0,EX,Y,57.00,62.20,36.00,40.80,"Crystal  Needle",N,2021-11-27,Y,,,,"NO BGM and 100%EC"
10250103,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.26x2.68,GIA,3415584938,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250102,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.3x4.27x2.68,GIA,2416533097,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,56.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250101,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.24x2.65,GIA,6412499779,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,57.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250100,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.26x2.67,GIA,7416464905,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250099,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.26x2.66,GIA,2417521584,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250098,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.27x4.24x2.66,GIA,2417508360,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250097,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.31x4.28x2.68,GIA,1415460119,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,55.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250096,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.31x4.28x2.65,GIA,5416475395,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,58.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250095,INDIA,G,round,0.30,E,VS1,EX,EX,EX,N,4.29x4.25x2.66,GIA,6412473654,2400,-35.80%,$462.24,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
