Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K31688,RBC,0.31,H,VVS2,VG,EX,EX,STG,,4.30 - 4.33 * 2.69,Gia,7396535498,,2200.00,1364.00,-38.00,422.84,,,,62.30,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,42.50,40.60,GIA 7396535498,Pinpoint,NO,NO,YES,,,,
K31700,RBC,0.31,D,SI2,EX,EX,EX,No,,4.31 - 4.33 * 2.70,Gia,1216887112,,1900.00,1311.00,-31.00,406.41,,,,62.50,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,43.00,40.80,GIA 1216887112,Crystal,NO,N,YES,,,,
K31701,RBC,0.32,F,VS2,EX,EX,EX,STG,,4.36 - 4.38 * 2.73,Gia,5211887111,,2200.00,1276.00,-42.00,408.32,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 5211887111,Crystal  Cloud,NO,N,YES,,,,
K31703,RBC,0.31,E,SI1,EX,EX,EX,FNT,,4.34 - 4.36 * 2.68,Gia,2215887116,,2100.00,1449.00,-31.00,449.19,,,,61.60,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.50,43.50,41.20,GIA 2215887116,Crystal,NO,N,YES,,,,
K31721,RBC,0.36,F,IF,EX,EX,EX,No,,4.51 - 4.54 * 2.85,Gia,5212888354,,2900.00,2088.00,-28.00,751.68,,,,63.00,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.50,41.60,GIA 5212888354,Minor Details of Polish,NO,N,YES,,,,
K31725,RBC,0.32,I,SI2,EX,EX,EX,No,,4.39 - 4.41 * 2.68,Gia,5211888350,,1400.00,1064.00,-24.00,340.48,,,,60.80,60.00,MED to STK,MED to STK,3.50,F,,NON,14.00,34.50,43.00,41.00,GIA 5211888350,Twinning Wisp  Cloud  Feather,NO,N,YES,,,,
K31728,RBC,0.30,F,SI1,EX,EX,EX,FNT,,4.25 - 4.27 * 2.67,Gia,2211888347,,2000.00,1400.00,-30.00,420.00,,,,62.60,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.00,43.00,40.80,GIA 2211888347,Crystal  Feather,NO,N,YES,,,,
K31737,RBC,0.34,F,VVS1,EX,EX,EX,FNT,,4.53 - 4.55 * 2.73,Gia,2213885789,,2700.00,2187.00,-19.00,743.58,,,,60.20,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,33.00,43.50,41.00,GIA 2213885789,Pinpoint,NO,N,YES,,,,
K31747,RBC,0.31,F,SI1,EX,EX,EX,STG,,4.30 - 4.33 * 2.69,Gia,2215887290,,2000.00,1260.00,-37.00,390.60,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 2215887290,Twinning Wisp,NO,N,YES,,,,
K31753,RBC,0.32,D,VVS2,EX,EX,EX,MED,,4.36 - 4.38 * 2.73,Gia,2215888243,,2800.00,1512.00,-46.00,483.84,,,,62.50,57.00,MED,MED,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 2215888243,Pinpoint  Cloud,NO,N,YES,,,,
K31763,RBC,0.36,E,VVS2,EX,EX,EX,STG,,4.52 - 4.53 * 2.83,Gia,6214888339,,2600.00,1690.00,-35.00,608.40,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 6214888339,Cloud  Pinpoint,NO,N,YES,,,,
K31768,RBC,0.33,H,VVS2,EX,EX,EX,MED,,4.41 - 4.42 * 2.77,Gia,2211888343,,2200.00,1430.00,-35.00,471.90,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2211888343,Cloud  Pinpoint  Feather  Indented Natural,NO,N,YES,,,,
K31770,RBC,0.30,D,VS1,VG,EX,EX,MED,,4.18 - 4.22 * 2.66,Gia,2215888344,,2600.00,1378.00,-47.00,413.40,,,,63.40,57.00,STK to THK,STK to THK,4.50,F,,,17.50,38.50,41.50,39.80,GIA 2215888344,Crystal,NO,N,YES,,,,
K31771,RBC,0.30,G,SI2,EX,EX,EX,MED,,4.29 - 4.32 * 2.66,Gia,2215887307,,1600.00,1088.00,-32.00,326.40,,,,61.80,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,36.00,43.00,40.60,GIA 2215887307,Crystal,NO,N,YES,,,,
K31774,RBC,0.35,H,VS1,EX,EX,EX,STG,,4.47 - 4.50 * 2.81,Gia,6213887308,,2100.00,1386.00,-34.00,485.10,,,,62.60,57.00,THN to STK,THN to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 6213887308,Crystal  Cloud  Pinpoint,NO,N,YES,,,,
K31775,RBC,0.34,E,SI1,EX,EX,EX,MED,,4.46 - 4.48 * 2.80,Gia,2215887302,,2100.00,1365.00,-35.00,464.10,,,,62.60,57.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.00,44.00,41.40,GIA 2215887302,Crystal,NO,N,YES,,,,
K31778,RBC,0.32,E,VS2,EX,EX,EX,MED,,4.34 - 4.37 * 2.72,Gia,2211887297,,2300.00,1380.00,-40.00,441.60,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 2211887297,Crystal  Feather,NO,N,YES,,,,
K31785,RBC,0.31,F,VS1,EX,EX,EX,FNT,,4.35 - 4.38 * 2.69,Gia,2213887206,,2300.00,1564.00,-32.00,484.84,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,13.00,32.50,44.50,41.80,GIA 2213887206,Crystal  Pinpoint  Needle,NO,N,YES,,,,
K31789,RBC,0.30,E,SI2,EX,EX,EX,MED,,4.27 - 4.29 * 2.67,Gia,2215887220,,1800.00,1134.00,-37.00,340.20,,,,62.50,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.60,GIA 2215887220,Feather  Crystal,NO,N,YES,,,,
K31795,RBC,0.30,D,VS1,EX,EX,VG,FNT,,4.29 - 4.32 * 2.66,Gia,2215885669,,2600.00,1508.00,-42.00,452.40,,,,61.80,60.00,MED to STK,MED to STK,4.50,F,,NON,13.00,33.50,44.50,41.60,GIA 2215885669,Feather  Needle  Pinpoint  Etch Channel,NO,N,YES,,,,
K31801,RBC,0.30,F,SI1,EX,EX,EX,No,,4.31 - 4.34 * 2.66,Gia,5211888365,,2000.00,1460.00,-27.00,438.00,,,,61.40,59.00,MED,MED,3.50,F,,NON,13.00,33.00,44.50,41.80,GIA 5211888365,Crystal  Cloud  Feather  Cavity,NO,N,YES,,,,
K31803,RBC,0.30,G,SI1,EX,EX,EX,No,,4.31 - 4.33 * 2.66,Gia,6392758441,,1900.00,1387.00,-27.00,416.10,,,,61.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,42.50,40.60,GIA 6392758441,Crystal,NO,,YES,,,,
K31817,RBC,0.37,F,VVS1,EX,EX,EX,No,,4.57 - 4.58 * 2.85,Gia,6217885891,,2700.00,2241.00,-17.00,829.17,,,,62.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 6217885891,Pinpoint,NO,N,YES,,,,
K31820,RBC,0.31,F,VVS1,EX,EX,EX,MED,,4.33 - 4.36 * 2.71,Gia,2215885885,,2700.00,1512.00,-44.00,468.72,,,,62.30,56.00,MED to STK,MED to STK,3.50,F,,NON,15.00,34.50,43.50,41.20,GIA 2215885885,Pinpoint,NO,N,YES,,,,
K31842,RBC,0.31,F,SI1,EX,EX,EX,MED,,4.32 - 4.33 * 2.71,Gia,5211885754,,2000.00,1340.00,-33.00,415.40,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 5211885754,Crystal  Cloud  Feather,NO,N,YES,,,,
K31843,RBC,0.35,D,VVS1,EX,EX,EX,MED,,4.50 - 4.54 * 2.81,Gia,2213885758,,3000.00,2250.00,-25.00,787.50,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,40.80,GIA 2213885758,Pinpoint  Internal Graining,NO,N,YES,,,,
K31845,RBC,0.30,D,SI2,EX,EX,EX,No,,4.30 - 4.33 * 2.62,Gia,6214885746,,1900.00,1330.00,-30.00,399.00,,,,60.80,60.00,MED to STK,MED to STK,3.50,F,,NON,14.00,35.00,43.00,41.00,GIA 6214885746,Crystal  Feather,NO,N,YES,,,,
K31848,RBC,0.34,F,VVS2,EX,EX,EX,MED,,4.46 - 4.47 * 2.78,Gia,2215885783,,2500.00,1450.00,-42.00,493.00,,,,62.20,57.00,STK,STK,4.00,F,,NON,15.00,35.00,43.00,40.80,GIA 2215885783,Needle  Pinpoint  Cloud  Indented Natural,NO,N,YES,,,,
K31855,RBC,0.30,E,SI1,EX,EX,EX,MED,,4.26 - 4.29 * 2.68,Gia,6217887168,,2100.00,1365.00,-35.00,409.50,,,,62.70,56.00,THN to MED,THN to MED,3.50,F,,NON,16.50,36.50,43.00,40.80,GIA 6217887168,Crystal,NO,N,YES,,,,
K31856,RBC,0.31,F,VS1,EX,EX,EX,STG,,4.31 - 4.32 * 2.71,Gia,5211887169,,2300.00,1380.00,-40.00,427.80,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5211887169,Crystal  Needle,NO,N,YES,,,,
K31859,RBC,0.30,D,SI1,EX,EX,EX,FNT,,4.39 - 4.41 * 2.60,Gia,6217887191,,2200.00,1474.00,-33.00,442.20,,,,59.10,62.00,THN to MED,THN to MED,3.00,F,,NON,12.50,33.00,44.00,41.40,GIA 6217887191,Crystal,NO,N,YES,,,,
K31862,RBC,0.30,D,VVS2,EX,EX,VG,MED,,4.25 - 4.28 * 2.69,Gia,2215887197,,2800.00,1512.00,-46.00,453.60,,,,63.10,56.00,THN to STK,THN to STK,3.50,F,,NON,16.00,36.50,43.50,41.00,GIA 2215887197,Pinpoint  Indented Natural  Manufacturing Remnant  Natural,NO,N,YES,,,,
K31864,RBC,0.33,J,VVS1,EX,EX,EX,MED,,4.44 - 4.47 * 2.74,Gia,6402092170,,1900.00,1273.00,-33.00,420.09,,,,61.40,62.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,44.00,41.60,GIA 6402092170,Pinpoint,NO,N,YES,,,,
K31867,RBC,0.30,E,VS2,EX,EX,VG,No,,4.26 - 4.30 * 2.62,Gia,5211887200,,2300.00,1449.00,-37.00,434.70,,,,61.20,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,43.00,40.80,GIA 5211887200,Feather  Crystal  Cavity,NO,N,YES,,,,
K31869,RBC,0.30,G,I1,VG,VG,VG,No,,4.28 - 4.31 * 2.65,Gia,1395758298,,1200.00,912.00,-24.00,273.60,,,,61.60,55.00,STK to THK,STK to THK,4.50,F,,NON,14.50,33.00,42.50,40.60,GIA 1395758298,Feather,NO,N,YES,,,,
K31870,RBC,0.30,G,SI2,EX,EX,EX,No,,4.29 - 4.31 * 2.65,Gia,2397758282,,1600.00,1184.00,-26.00,355.20,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.50,41.00,GIA 2397758282,Crystal,NO,N,YES,,,,
K31878,RBC,0.31,F,SI1,EX,EX,EX,FNT,,4.35 - 4.37 * 2.72,Gia,5212887180,,2000.00,1400.00,-30.00,434.00,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 5212887180,Crystal  Feather,NO,N,YES,,,,
K31880,RBC,0.32,D,VS2,EX,EX,EX,No,,4.36 - 4.39 * 2.71,Gia,6391755601,,2400.00,1656.00,-31.00,529.92,,,,61.90,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 6391755601,Feather,NO,N,YES,,,,
K31882,RBC,0.30,J,SI2,EX,EX,VG,No,,4.22 - 4.28 * 2.69,Gia,1398755620,,1300.00,936.00,-28.00,280.80,,,,63.30,55.00,THN to STK,THN to STK,4.00,F,,NON,15.50,34.50,43.50,41.20,GIA 1398755620,Feather,NO,N,YES,,,,
K31885,RBC,0.30,E,SI2,VG,EX,EX,No,,4.21 - 4.23 * 2.71,Gia,6392755593,,1800.00,1260.00,-30.00,378.00,,,,64.20,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 6392755593,Crystal  Feather,NO,N,YES,,,,
K31886,RBC,0.31,F,SI1,EX,EX,EX,FNT,,4.32 - 4.35 * 2.73,Gia,5396755595,,2000.00,1400.00,-30.00,434.00,,,,63.00,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5396755595,Crystal,NO,N,YES,,,,
K31888,RBC,0.31,H,SI1,EX,EX,EX,No,,4.33 - 4.35 * 2.69,Gia,7393757597,,1800.00,1404.00,-22.00,435.24,,,,61.90,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,42.50,40.60,GIA 7393757597,Crystal  Cloud  Needle,NO,,YES,,,,
K31889,RBC,0.30,D,SI1,EX,EX,EX,No,,4.29 - 4.31 * 2.64,Gia,5393756948,,2200.00,1584.00,-28.00,475.20,,,,61.40,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.00,40.80,GIA 5393756948,Crystal,NO,N,YES,,,,
K31891,RBC,0.31,D,SI2,EX,VG,EX,No,,4.37 - 4.39 * 2.71,Gia,6395756989,,1900.00,1311.00,-31.00,406.41,,,,61.80,56.00,MED to STK,MED to STK,4.00,F,,NON,14.50,33.00,43.50,41.20,GIA 6395756989,Twinning Wisp,NO,N,YES,,,,
K31892,RBC,0.31,D,VS1,EX,EX,EX,MED,,4.30 - 4.32 * 2.70,Gia,3395756635,,2600.00,1482.00,-43.00,459.42,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 3395756635,Crystal  Pinpoint,NO,N,YES,,,,
K31900,RBC,0.30,E,SI1,EX,EX,EX,FNT,,4.38 - 4.40 * 2.60,Gia,6213887128,,2100.00,1449.00,-31.00,434.70,,,,59.30,59.00,THN to MED,THN to MED,3.00,F,,NON,12.50,32.00,43.50,41.20,GIA 6213887128,Crystal  Cavity  Knot,NO,N,YES,,,,
K31903,RBC,0.30,F,VVS1,EX,EX,EX,MED,,4.29 - 4.30 * 2.62,Gia,6214887144,,2700.00,1512.00,-44.00,453.60,,,,61.10,60.00,STK,STK,4.00,F,,NON,14.00,35.00,43.00,41.00,GIA 6214887144,Pinpoint  Cavity  Indented Natural,NO,N,YES,,,,
K31908,RBC,0.30,F,VS1,EX,EX,EX,STG,,4.28 - 4.30 * 2.67,Gia,5212887139,,2300.00,1380.00,-40.00,414.00,,,,62.30,55.00,MED,MED,3.50,F,,NON,16.50,36.00,42.50,40.60,GIA 5212887139,Feather  Pinpoint,NO,N,YES,,,,
K31916,RBC,0.30,D,VS2,EX,EX,EX,MED,,4.28 - 4.30 * 2.69,Gia,2213887275,,2400.00,1440.00,-40.00,432.00,,,,62.60,55.00,MED to STK,MED to STK,3.50,F,,NON,16.00,35.50,43.50,41.00,GIA 2213887275,Crystal  Feather,NO,N,YES,,,,
K31926,RBC,0.31,F,VS1,EX,EX,EX,STG,,4.34 - 4.36 * 2.67,Gia,6214887254,,2300.00,1380.00,-40.00,427.80,,,,61.50,59.00,MED,MED,3.50,F,,NON,14.50,35.00,43.50,41.20,GIA 6214887254,Feather  Pinpoint,NO,N,YES,,,,
K31942,RBC,0.30,D,I1,EX,EX,EX,VST,,4.29 - 4.31 * 2.64,Gia,2397757263,,1500.00,990.00,-34.00,297.00,,,,61.40,55.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.00,42.50,40.60,GIA 2397757263,Feather,NO,N,YES,,,,
K31943,RBC,0.30,K,SI2,EX,EX,EX,FNT,,4.31 - 4.34 * 2.61,Gia,6392757283,,1100.00,792.00,-28.00,237.60,,,,60.30,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,33.50,43.50,41.00,GIA 6392757283,Cloud  Feather,NO,N,YES,,,,
K31944,RBC,0.30,E,VVS2,EX,EX,EX,STG,,4.28 - 4.29 * 2.65,Gia,2398744530,,2600.00,1378.00,-47.00,413.40,,,,61.80,59.00,STK,STK,4.00,F,,NON,14.50,35.50,43.00,41.00,GIA 2398744530,Pinpoint,NO,N,YES,,,,
K31951,RBC,0.30,F,SI1,EX,EX,EX,STG,,4.30 - 4.32 * 2.64,Gia,5393755491,,2000.00,1240.00,-38.00,372.00,,,,61.10,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.00,44.00,41.40,GIA 5393755491,Twinning Wisp  Crystal  Cloud,NO,N,YES,,,,
K31958,RBC,0.30,J,VS2,EX,EX,EX,STG,,4.30 - 4.33 * 2.67,Gia,2215888388,,1600.00,1072.00,-33.00,321.60,,,,61.90,58.00,THN to MED,THN to MED,3.50,F,,NON,14.50,35.00,44.00,41.40,GIA 2215888388,Crystal  Feather,NO,N,YES,,,,
K31960,RBC,0.38,I,VVS1,EX,EX,EX,No,,4.61 - 4.63 * 2.89,Gia,1216888386,,2200.00,1628.00,-26.00,618.64,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 1216888386,Internal Graining  Feather,NO,N,YES,,,,
K31962,RBC,0.30,G,SI1,EX,EX,EX,No,,4.30 - 4.32 * 2.67,Gia,5212887219,,1900.00,1406.00,-26.00,421.80,,,,62.00,58.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,44.50,41.80,GIA 5212887219,Cloud  Feather  Crystal,NO,N,YES,,,,
K31965,RBC,0.30,F,SI2,EX,EX,EX,No,,4.27 - 4.29 * 2.70,Gia,2215887224,,1700.00,1241.00,-27.00,372.30,,,,63.10,57.00,MED to STK,MED to STK,3.50,F,,NON,15.50,36.00,44.00,41.40,GIA 2215887224,Twinning Wisp,NO,N,YES,,,,
K31968,RBC,0.30,D,SI2,EX,EX,EX,No,,4.27 - 4.31 * 2.70,Gia,2211887230,,1900.00,1311.00,-31.00,393.30,,,,63.00,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.50,41.00,GIA 2211887230,Crystal,NO,N,YES,,,,
K31975,RBC,0.30,G,VS1,VG,EX,EX,STG,,4.18 - 4.20 * 2.70,Gia,2397756269,,2200.00,1342.00,-39.00,402.60,,,,64.30,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.00,40.20,GIA 2397756269,Crystal  Cloud,NO,N,YES,,,,
K31977,RBC,0.30,J,SI1,EX,EX,EX,No,,4.28 - 4.30 * 2.66,Gia,6214894191,,1500.00,1170.00,-22.00,351.00,,,,62.10,59.00,STK,STK,4.00,F,,NON,14.00,34.00,44.00,41.60,GIA 6214894191,Crystal  Feather,NO,N,YES,,,,
K31979,RBC,0.30,I,VS2,EX,EX,EX,No,,4.28 - 4.31 * 2.66,Gia,5211887232,,1900.00,1425.00,-25.00,427.50,,,,61.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.00,41.00,GIA 5211887232,Crystal  Cloud,NO,,YES,,,,
K31981,RBC,0.34,H,VVS2,EX,EX,EX,FNT,,4.45 - 4.47 * 2.81,Gia,2215887323,,2200.00,1518.00,-31.00,516.12,,,,63.00,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.00,43.50,41.20,GIA 2215887323,Pinpoint  Indented Natural,NO,N,YES,,,,
K31982,RBC,0.32,E,VS2,EX,EX,EX,MED,,4.36 - 4.39 * 2.75,Gia,2215887321,,2300.00,1380.00,-40.00,441.60,,,,62.80,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,44.50,41.80,GIA 2215887321,Crystal,NO,N,YES,,,,
K31985,RBC,0.30,F,VVS1,EX,EX,EX,MED,,4.26 - 4.29 * 2.68,Gia,6213887317,,2700.00,1512.00,-44.00,453.60,,,,62.70,57.00,THN to STK,THN to STK,3.50,F,,NON,16.00,36.50,43.50,41.00,GIA 6213887317,Feather  Cavity  Manufacturing Remnant  Indented Natural,NO,N,YES,,,,
K31987,RBC,0.30,J,VVS1,EX,EX,EX,MED,,4.28 - 4.29 * 2.68,Gia,5212887316,,1900.00,1292.00,-32.00,387.60,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 5212887316,Pinpoint  Feather,NO,N,YES,,,,
K31990,RBC,0.36,D,VS2,EX,EX,EX,STG,,4.52 - 4.55 * 2.82,Gia,6214887312,,2400.00,1392.00,-42.00,501.12,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 6214887312,Crystal,NO,N,YES,,,,
K31991,RBC,0.34,I,VVS2,EX,EX,EX,No,,4.50 - 4.52 * 2.74,Gia,5211887326,,2100.00,1554.00,-26.00,528.36,,,,60.90,58.00,STK,STK,4.00,F,,NON,14.50,34.00,42.50,40.60,GIA 5211887326,Internal Graining,NO,N,YES,,,,
K31992,RBC,0.37,G,IF,EX,EX,EX,MED,,4.58 - 4.60 * 2.85,Gia,1216887325,,2700.00,1647.00,-39.00,609.39,,,,62.00,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 1216887325,Minor Details of Polish,NO,N,YES,,,,
K31993,RBC,0.33,D,VS2,EX,EX,EX,VST,,4.44 - 4.46 * 2.70,Gia,2215887328,,2400.00,1272.00,-47.00,419.76,,,,60.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,42.50,40.60,GIA 2215887328,Crystal  Feather,NO,N,YES,,,,
K31996,RBC,0.30,H,SI1,EX,EX,EX,MED,,4.33 - 4.36 * 2.64,Gia,2215887334,,1800.00,1260.00,-30.00,378.00,,,,60.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,42.50,40.60,GIA 2215887334,Feather  Etch Channel,NO,,YES,,,,
K31997,RBC,0.30,D,VVS1,EX,EX,EX,VST,,4.24 - 4.28 * 2.67,Gia,6213885896,,3000.00,1530.00,-49.00,459.00,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 6213885896,Pinpoint  Indented Natural  Feather,NO,N,YES,,,,
K31999,RBC,0.35,J,VS2,EX,EX,EX,MED,,4.53 - 4.54 * 2.74,Gia,2213885901,,1600.00,1168.00,-27.00,408.80,,,,60.50,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.00,40.80,GIA 2213885901,Crystal  Cloud,NO,N,YES,,,,
K32002,RBC,0.31,D,VS2,EX,EX,EX,STG,,4.32 - 4.33 * 2.71,Gia,2215888372,,2400.00,1344.00,-44.00,416.64,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2215888372,Crystal,NO,N,YES,,,,
K32004,RBC,0.32,D,VVS2,EX,EX,EX,STG,,4.35 - 4.37 * 2.73,Gia,2211888370,,2800.00,1428.00,-49.00,456.96,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.40,GIA 2211888370,Knot  Pinpoint  Indented Natural,NO,N,YES,,,,
K32008,RBC,0.30,D,VS2,EX,EX,EX,STG,,4.31 - 4.34 * 2.62,Gia,2211888367,,2400.00,1344.00,-44.00,403.20,,,,60.50,61.00,MED to STK,MED to STK,4.00,F,,NON,12.50,33.00,43.50,41.20,GIA 2211888367,Feather,NO,N,YES,,,,
K32022,RBC,0.32,E,VVS2,EX,EX,EX,STG,,4.38 - 4.40 * 2.73,Gia,2213894249,,2600.00,1378.00,-47.00,440.96,,,,62.10,57.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,43.00,40.80,GIA 2213894249,Pinpoint  Cloud,NO,N,YES,,,,
K32023,RBC,0.37,D,VS1,EX,EX,EX,STG,,4.57 - 4.59 * 2.86,Gia,2215894254,,2600.00,1560.00,-40.00,577.20,,,,62.30,56.00,STK,STK,4.00,F,,NON,15.00,34.50,43.00,40.80,GIA 2215894254,Crystal  Pinpoint  Needle,NO,N,YES,,,,
K32026,RBC,0.30,E,SI1,EX,EX,EX,No,,4.28 - 4.29 * 2.65,Gia,7393756325,,2100.00,1533.00,-27.00,459.90,,,,61.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.00,40.80,GIA 7393756325,Crystal  Feather,NO,N,YES,,,,
K32027,RBC,0.31,E,SI1,EX,EX,EX,No,,4.34 - 4.36 * 2.66,Gia,7408074500,,2100.00,1533.00,-27.00,475.23,,,,61.20,60.00,STK,STK,4.00,F,,NON,13.00,33.50,44.00,41.60,GIA 7408074500,Feather  Cloud,NO,N,YES,,,,
K32034,RBC,0.30,I,SI2,EX,EX,EX,MED,,4.30 - 4.32 * 2.69,Gia,5212893434,,1400.00,994.00,-29.00,298.20,,,,62.40,57.00,MED to STK,MED to STK,3.50,F,,NON,15.50,36.00,43.50,41.00,GIA 5212893434,Twinning Wisp  Knot  Feather,NO,N,YES,,,,
K32037,RBC,0.36,F,VVS1,EX,EX,EX,No,,4.59 - 4.62 * 2.81,Gia,2211893427,,2700.00,2187.00,-19.00,787.32,,,,61.00,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.50,41.20,GIA 2211893427,Cloud  Pinpoint  Feather,NO,N,YES,,,,
K32041,RBC,0.32,F,SI1,EX,EX,EX,STG,,4.35 - 4.36 * 2.74,Gia,5212893569,,2000.00,1260.00,-37.00,403.20,,,,62.90,56.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.00,43.50,41.00,GIA 5212893569,Twinning Wisp  Feather  Crystal,NO,N,YES,,,,
K32044,RBC,0.30,D,VS1,EX,EX,VG,FNT,,4.25 - 4.29 * 2.66,Gia,5212893543,,2600.00,1508.00,-42.00,452.40,,,,62.20,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 5212893543,Crystal  Pinpoint,NO,N,YES,,,,
K32053,RBC,0.30,G,SI2,EX,EX,EX,MED,,4.29 - 4.31 * 2.61,Gia,2211894003,,1600.00,1088.00,-32.00,326.40,,,,60.80,58.00,MED to STK,MED to STK,4.00,F,,,14.50,34.50,42.50,40.60,GIA 2211894003,Twinning Wisp  Crystal,NO,N,YES,,,,
K32054,RBC,0.30,F,SI1,EX,EX,EX,FNT,,4.26 - 4.28 * 2.67,Gia,2215893994,,2000.00,1400.00,-30.00,420.00,,,,62.60,59.00,STK,STK,4.00,F,,NON,14.00,34.50,44.50,41.80,GIA 2215893994,Feather  Twinning Wisp,NO,N,YES,,,,
K32056,RBC,0.34,D,VVS1,EX,EX,EX,VST,,4.44 - 4.47 * 2.80,Gia,6214893982,,3000.00,1500.00,-50.00,510.00,,,,62.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6214893982,Pinpoint  Feather,NO,N,YES,,,,
