Stone_NO,Shape,Weight,Color,Clarity,Cut,Polish,Symm,FlrIntens,FlrColor,FColor,FCIntens,FCOverton,Measurement,Diameter_Min,Diameter_Max,Total_Depth,Lab,LabLocation,Lab_Report_No,LabLink,Lab_Report_Date,Laser_Inscription,Treatment,Location,Total_Depth_Per,Table_Diameter_Per,GirdleName,GirdleThin_ID,GirdleThick_ID,Girdle_Per,GirdleCon,CuletSize,CuletCon,CrownHeight,CrownAngle,PavillionHeight,PavillionAngle,PairStock_No,Parcels_Stone,Comment,KeyToSymbols,Shade,StarLength,LowerHalve,Table_Inclusion,Black_Inclusion,Side_Inclusion,Open_Inclusion,Brand,HnA,Ratio,Eyeclean,Tinge,Feather_Inclusion,Milkey,Luster,Internal_Graining,Surface_Graining,Natural_Type,ExtraFacet,Fancy_Color_Description,Stone_Comment,NewArrival,StockStatus,Is_VedioExist,Is_imgExist,Is_CertyExist,Certificate_file_url,Stone_Img_url,Video_url,Lab_Report_Comment,Remarks,Control_No,LiveRAP,SaleDis,SaleRate,SaleAmt,BIS,BIC,WIS,WIC
KG-32969,ROUND,0.330,D,SI1,EX,VG,EX,STG,BLU,,,,4.41 - 4.43 * 2.71,4.41,4.43,2.71,GIA,,7368752130,https://www.gia.edu/report-check?reportno=7368752130,03/12/2020,GIA 7368752130,,IND,61.30,60.00,STK,STK,,,FACETED,NONE,,14.00,35.00,43.00,40.80,,,,Twinning Wisp  Feather,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2300.0,-49.0,1173.0,387.09,,,,
KG-33281,ROUND,0.330,D,SI1,EX,EX,EX,NON,,,,,4.42 - 4.43 * 2.76,4.42,4.43,2.76,GIA,,6362777643,https://www.gia.edu/report-check?reportno=6362777643,30/11/2020,GIA 6362777643,,IND,62.30,57.00,MED to STK,MED,STK,,FACETED,NONE,,14.50,34.50,44.00,41.40,,,,Crystal,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2300.0,-36.0,1472.0,485.76,,,,
KG-33377,ROUND,0.340,J,IF,EX,EX,EX,NON,,,,,4.44 - 4.45 * 2.80,4.44,4.45,2.80,GIA,,2364669675,https://www.gia.edu/report-check?reportno=2364669675,23/11/2020,GIA 2364669675,,IND,63.00,55.00,MED to STK,MED,STK,,FACETED,NONE,,16.50,36.50,42.50,40.60,,,,Surface Graining  Minor Details of Polish,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2100.0,-34.0,1386.0,471.24,,,,
KG-33389,ROUND,0.400,D,SI2,VG,EX,EX,NON,,,,,4.57 - 4.61 * 2.96,4.57,4.61,2.96,GIA,,7361670051,https://www.gia.edu/report-check?reportno=7361670051,23/11/2020,GIA 7361670051,,IND,64.50,56.00,STK to THK,STK,THK,,FACETED,NONE,,17.50,38.50,42.00,40.00,,,,Crystal,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2300.0,-42.0,1334.0,533.6,,,,
KG-33455,ROUND,0.400,E,VVS2,EX,EX,EX,MED,BLU,,,,4.70 - 4.72 * 2.96,4.70,4.72,2.96,GIA,,2366672979,https://www.gia.edu/report-check?reportno=2366672979,20/11/2020,GIA 2366672979,,IND,62.90,56.00,MED to STK,MED,STK,,FACETED,NONE,,16.50,36.50,43.00,40.80,,,,Feather  Needle,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-42.0,1914.0,765.6,,,,
KG-33607,ROUND,0.400,F,VVS1,VG,EX,EX,FNT,,,,,4.60 - 4.62 * 2.96,4.60,4.62,2.96,GIA,,5366672228,https://www.gia.edu/report-check?reportno=5366672228,20/11/2020,GIA 5366672228,,IND,64.10,58.00,STK to THK,STK,THK,,FACETED,NONE,,16.00,37.00,43.00,41.00,,,,Cloud  Pinpoint  Feather,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,ONHOLD,NO,NO,NO,,,,GIA,,,3300.0,-39.0,2013.0,805.2,,,,
KG-33612,ROUND,0.500,D,VVS2,VG,EX,VG,NON,,,,,4.96 - 5.00 * 3.18,4.96,5.00,3.18,GIA,,6365672183,https://www.gia.edu/report-check?reportno=6365672183,20/11/2020,GIA 6365672183,,IND,63.90,56.00,STK to THK,STK,THK,,FACETED,NONE,,17.00,37.50,42.00,40.20,,,,Pinpoint  Cloud  Indented Natural,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-33612.jpg,,GIA,,,5200.0,-38.0,3224.0,1612.0,,,,
KG-33779,ROUND,0.500,D,VS1,VG,EX,VG,NON,,,,,4.97 - 5.00 * 3.19,4.97,5.00,3.19,GIA,,2366672741,https://www.gia.edu/report-check?reportno=2366672741,20/11/2020,GIA 2366672741,,IND,64.00,57.00,STK to THK,STK,THK,,FACETED,NONE,,16.00,37.00,43.00,40.80,,,,Cloud  Needle,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-33779.jpg,,GIA,,,4800.0,-38.0,2976.0,1488.0,,,,
KG-33802,ROUND,0.400,D,SI2,EX,EX,VG,MED,YLW,,,,4.70 - 4.72 * 2.95,4.70,4.72,2.95,GIA,,6362673438,https://www.gia.edu/report-check?reportno=6362673438,20/11/2020,GIA 6362673438,,IND,62.70,56.00,MED,MED,,,FACETED,NONE,,16.00,36.50,43.00,40.80,,,,Feather  Crystal,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2300.0,-46.0,1242.0,496.8,,,,
KG-34156,ROUND,0.330,H,SI1,EX,EX,EX,STG,BLU,,,,4.42 - 4.44 * 2.74,4.42,4.44,2.74,GIA,,5212313165,https://www.gia.edu/report-check?reportno=5212313165,04/12/2020,GIA 5212313165,,IND,61.90,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.00,43.00,40.80,,,,Crystal  Feather,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,1900.0,-43.0,1083.0,357.39,,,,
KG-34193,ROUND,0.400,E,VVS1,VG,EX,EX,NON,,,,,4.59 - 4.62 * 2.97,4.59,4.62,2.97,GIA,,6214313197,https://www.gia.edu/report-check?reportno=6214313197,07/12/2020,GIA 6214313197,,IND,64.50,57.00,STK to THK,STK,THK,,FACETED,NONE,,16.50,37.00,43.00,41.00,,,,Indented Natural  Feather,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3500.0,-22.0,2730.0,1092.0,,,,
KG-34218,ROUND,0.330,E,IF,EX,EX,EX,MED,BLU,,,,4.43 - 4.46 * 2.75,4.43,4.46,2.75,GIA,,2215313316,https://www.gia.edu/report-check?reportno=2215313316,07/12/2020,GIA 2215313316,,IND,61.80,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,34.50,43.50,41.00,,,,Surface Graining  Minor Details of Polish,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3100.0,-43.0,1767.0,583.11,,,,
KG-34588,ROUND,0.320,D,VVS2,EX,EX,EX,STG,BLU,,,,4.33 - 4.36 * 2.74,4.33,4.36,2.74,GIA,,2366750636,https://www.gia.edu/report-check?reportno=2366750636,04/12/2020,GIA 2366750636,,IND,63.20,56.00,MED to STK,MED,STK,,FACETED,NONE,,16.50,36.50,43.50,41.00,,,,Pinpoint,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2900.0,-48.0,1508.0,482.56,,,,
KG-34644,ROUND,0.310,D,VVS2,EX,EX,EX,STG,BLU,,,,4.33 - 4.35 * 2.71,4.33,4.35,2.71,GIA,,6365749697,https://www.gia.edu/report-check?reportno=6365749697,04/12/2020,GIA 6365749697,,IND,62.50,57.00,MED to STK,MED,STK,,FACETED,NONE,,14.50,34.50,44.00,41.60,,,,Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2900.0,-47.0,1537.0,476.47,,,,
KG-34669,ROUND,0.400,D,VVS2,VG,EX,VG,NON,,,,,4.59 - 4.61 * 2.96,4.59,4.61,2.96,GIA,,5366750092,https://www.gia.edu/report-check?reportno=5366750092,07/12/2020,GIA 5366750092,,IND,64.30,56.00,STK to THK,STK,THK,,FACETED,NONE,,17.50,38.50,42.00,40.20,,,,Needle  Feather  Natural,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3500.0,-33.0,2345.0,938.0,,,,
KG-34744,ROUND,0.320,G,VVS1,EX,EX,EX,STG,BLU,,,,4.36 - 4.38 * 2.72,4.36,4.38,2.72,GIA,,7368750037,https://www.gia.edu/report-check?reportno=7368750037,04/12/2020,GIA 7368750037,,IND,62.30,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,35.50,43.00,40.60,,,,Pinpoint  Feather,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2600.0,-44.0,1456.0,465.92,,,,
KG-34804,ROUND,0.410,G,IF,EX,EX,EX,FNT,,,,,4.82 - 4.83 * 2.89,4.82,4.83,2.89,GIA,,5211313107,https://www.gia.edu/report-check?reportno=5211313107,07/12/2020,GIA 5211313107,,IND,59.90,60.00,MED,MED,,,FACETED,NONE,,13.00,33.00,43.00,41.00,,,,Minor Details of Polish,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3200.0,-29.0,2272.0,931.52,,,,
KG-34983,ROUND,0.410,G,IF,EX,EX,EX,STG,BLU,,,,4.71 - 4.73 * 2.95,4.71,4.73,2.95,GIA,,2366749872,https://www.gia.edu/report-check?reportno=2366749872,04/12/2020,GIA 2366749872,,IND,62.50,58.00,STK,STK,,,FACETED,NONE,,15.00,35.50,43.50,41.00,,,,Minor Details of Polish,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3200.0,-33.0,2144.0,879.04,,,,
KG-35012,ROUND,0.500,D,VS1,EX,EX,EX,MED,BLU,,,,5.03 - 5.07 * 3.16,5.03,5.07,3.16,GIA,,6214321386,https://www.gia.edu/report-check?reportno=6214321386,10/12/2020,GIA 6214321386,,IND,62.60,58.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.00,43.50,41.20,,,,Crystal  Needle  Feather  Indented Natural,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-35012.jpg,,GIA,,,4800.0,-41.0,2832.0,1416.0,,,,
KG-35092,ROUND,0.400,E,VVS2,EX,EX,EX,FNT,,,,,4.80 - 4.81 * 2.83,4.80,4.81,2.83,GIA,,2211321461,https://www.gia.edu/report-check?reportno=2211321461,10/12/2020,GIA 2211321461,,IND,59.00,61.00,MED to STK,MED,STK,,FACETED,NONE,,12.50,33.00,43.00,40.80,,,,Needle  Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-37.0,2079.0,831.6,,,,
KG-35169,ROUND,0.400,H,IF,EX,EX,VG,NON,,,,,4.75 - 4.76 * 2.84,4.75,4.76,2.84,GIA,,2215321514,https://www.gia.edu/report-check?reportno=2215321514,10/12/2020,GIA 2215321514,,IND,59.70,61.00,STK,STK,,,FACETED,NONE,,12.50,32.50,43.00,40.80,,,,Surface Graining  Natural  Minor Details of Polish,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3000.0,-31.0,2070.0,828.0,,,,
KG-35183,ROUND,0.400,H,IF,EX,EX,VG,NON,,,,,4.65 - 4.71 * 2.94,4.65,4.71,2.94,GIA,,6214321786,https://www.gia.edu/report-check?reportno=6214321786,10/12/2020,GIA 6214321786,,IND,62.80,58.00,STK,STK,,,FACETED,NONE,,15.00,35.00,44.00,41.40,,,,Natural  Minor Details of Polish,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3000.0,-31.0,2070.0,828.0,,,,
KG-35245,ROUND,0.400,E,VVS2,EX,EX,VG,VST,BLU,,,,4.67 - 4.71 * 2.94,4.67,4.71,2.94,GIA,,6217321354,https://www.gia.edu/report-check?reportno=6217321354,10/12/2020,GIA 6217321354,,IND,62.80,57.00,THN to STK,THN,STK,,FACETED,NONE,,16.00,36.50,43.50,41.00,,,,Pinpoint  Natural,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-50.0,1650.0,660.0,,,,
KG-35623,ROUND,0.420,G,VVS2,EX,EX,EX,STG,BLU,,,,4.77 - 4.78 * 2.99,4.77,4.78,2.99,GIA,,6217321439,https://www.gia.edu/report-check?reportno=6217321439,10/12/2020,GIA 6217321439,,IND,62.70,57.00,STK,STK,,,FACETED,NONE,,15.50,35.50,43.50,41.00,,,,Pinpoint  Cloud,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2900.0,-33.0,1943.0,816.06,,,,
KG-35683,ROUND,0.400,F,SI2,EX,EX,EX,STG,BLU,,,,4.68 - 4.70 * 2.96,4.68,4.70,2.96,GIA,,6213406306,https://www.gia.edu/report-check?reportno=6213406306,19/01/2021,GIA 6213406306,,IND,63.10,56.00,MED to STK,MED,STK,,FACETED,NONE,,16.50,36.50,43.00,40.80,,,,Feather  Crystal,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2100.0,-39.0,1281.0,512.4,,,,
KG-35690,ROUND,0.400,E,VS1,EX,EX,VG,NON,,,,,4.66 - 4.71 * 2.94,4.66,4.71,2.94,GIA,,6214322870,https://www.gia.edu/report-check?reportno=6214322870,10/12/2020,GIA 6214322870,,IND,62.70,57.00,MED to STK,MED,STK,,FACETED,NONE,,16.00,36.50,43.50,41.00,,,,Cloud  Crystal  Indented Natural,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3100.0,-34.0,2046.0,818.4,,,,
KG-35754,ROUND,0.400,F,VS2,VG,EX,EX,MED,BLU,,,,4.68 - 4.70 * 2.94,4.68,4.70,2.94,GIA,,2211321803,https://www.gia.edu/report-check?reportno=2211321803,10/12/2020,GIA 2211321803,,IND,62.70,55.00,VTN to STK,VTN,STK,,FACETED,NONE,,15.00,33.50,43.50,41.00,,,,Crystal  Cloud  Indented Natural,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2800.0,-42.0,1624.0,649.6,,,,
KG-35760,ROUND,0.320,F,VS2,EX,EX,EX,MED,BLU,,,,4.36 - 4.38 * 2.72,4.36,4.38,2.72,GIA,,6214321817,https://www.gia.edu/report-check?reportno=6214321817,10/12/2020,GIA 6214321817,,IND,62.10,59.00,MED to STK,MED,STK,,FACETED,NONE,,14.00,34.50,44.00,41.60,,,,Crystal  Cloud,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2300.0,-39.0,1403.0,448.96,,,,
KG-35778,ROUND,0.400,K,VS1,VG,EX,VG,FNT,,,,,4.58 - 4.61 * 2.97,4.58,4.61,2.97,GIA,,2211323045,https://www.gia.edu/report-check?reportno=2211323045,10/12/2020,GIA 2211323045,,IND,64.50,56.00,THN to THK,THN,THK,,FACETED,NONE,,17.50,38.50,42.00,40.20,,,,Feather  Needle  Pinpoint  Indented Natural,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,1800.0,-43.0,1026.0,410.4,,,,
KG-35794,ROUND,0.400,D,VS2,EX,EX,VG,MED,BLU,,,,4.67 - 4.71 * 2.92,4.67,4.71,2.92,GIA,,2215321494,https://www.gia.edu/report-check?reportno=2215321494,10/12/2020,GIA 2215321494,,IND,62.30,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,35.50,42.50,40.60,,,,Crystal,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3000.0,-40.0,1800.0,720.0,,,,
KG-35808,ROUND,0.370,E,VS2,EX,EX,EX,STG,BLU,,,,4.65 - 4.68 * 2.81,4.65,4.68,2.81,GIA,,2215373405,https://www.gia.edu/report-check?reportno=2215373405,08/01/2021,GIA 2215373405,,IND,60.30,61.00,MED to STK,MED,STK,,FACETED,NONE,,13.00,34.00,43.50,41.00,,,,Crystal  Cloud  Feather,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2400.0,-37.0,1512.0,559.44,,,,
KG-35867,ROUND,0.400,F,VVS1,VG,EX,EX,MED,BLU,,,,4.61 - 4.64 * 2.96,4.61,4.64,2.96,GIA,,5211373317,https://www.gia.edu/report-check?reportno=5211373317,08/01/2021,GIA 5211373317,,IND,64.00,58.00,MED to THK,MED,THK,,FACETED,NONE,,16.00,37.00,43.00,41.00,,,,Indented Natural  Natural,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,ONHOLD,NO,NO,NO,,,,GIA,,,3300.0,-44.0,1848.0,739.2,,,,
KG-35878,ROUND,0.410,E,VS1,EX,EX,VG,FNT,,,,,4.74 - 4.76 * 2.96,4.74,4.76,2.96,GIA,,5212373009,https://www.gia.edu/report-check?reportno=5212373009,08/01/2021,GIA 5212373009,,IND,62.40,58.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,36.50,43.00,41.00,,,,Crystal  Cloud  Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3100.0,-42.0,1798.0,737.18,,,,
KG-35991,ROUND,0.400,F,VVS2,EX,EX,EX,MED,BLU,,,,4.75 - 4.78 * 2.91,4.75,4.78,2.91,GIA,,5211373254,https://www.gia.edu/report-check?reportno=5211373254,08/01/2021,GIA 5211373254,,IND,61.20,58.00,STK,STK,,,FACETED,NONE,,14.00,34.00,43.00,41.00,,,,Pinpoint  Indented Natural  Surface Graining,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3100.0,-39.0,1891.0,756.4,,,,
KG-35996,ROUND,0.430,D,VS1,EX,VG,EX,NON,,,,,4.82 - 4.85 * 3.02,4.82,4.85,3.02,GIA,,2215374653,https://www.gia.edu/report-check?reportno=2215374653,08/01/2021,GIA 2215374653,,IND,62.30,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,36.00,43.00,40.80,,,,Crystal  Pinpoint,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-30.0,2310.0,993.3,,,,
KG-36022,ROUND,0.310,D,VS1,EX,EX,VG,FNT,,,,,4.30 - 4.32 * 2.70,4.30,4.32,2.70,GIA,,2211375025,https://www.gia.edu/report-check?reportno=2211375025,08/01/2021,GIA 2211375025,,IND,62.60,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.00,43.50,41.00,,,,Feather  Cloud  Pinpoint  Indented Natural,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2700.0,-46.0,1458.0,451.98,,,,
KG-36041,ROUND,0.400,D,VS2,EX,EX,VG,MED,BLU,,,,4.73 - 4.75 * 2.87,4.73,4.75,2.87,GIA,,2215374516,https://www.gia.edu/report-check?reportno=2215374516,08/01/2021,GIA 2215374516,,IND,60.60,60.00,MED to STK,MED,STK,,FACETED,NONE,,13.00,33.00,43.50,41.00,,,,Cloud  Crystal  Cavity,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3000.0,-40.0,1800.0,720.0,,,,
KG-36064,ROUND,0.400,E,SI2,EX,EX,VG,STG,BLU,,,,4.66 - 4.71 * 2.94,4.66,4.71,2.94,GIA,,5211373870,https://www.gia.edu/report-check?reportno=5211373870,08/01/2021,GIA 5211373870,,IND,62.90,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,35.50,43.50,41.00,,,,Knot,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2200.0,-47.0,1166.0,466.4,,,,
KG-36126,ROUND,0.400,E,VVS2,VG,EX,EX,NON,,,,,4.62 - 4.64 * 2.89,4.62,4.64,2.89,GIA,,2215373639,https://www.gia.edu/report-check?reportno=2215373639,08/01/2021,GIA 2215373639,,IND,62.50,59.00,THK,THK,,,FACETED,NONE,,15.50,36.50,41.50,40.00,,,,Pinpoint  Internal Graining  Natural,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-31.0,2277.0,910.8,,,,
KG-36230,ROUND,0.400,D,VS1,EX,EX,EX,MED,BLU,,,,4.75 - 4.77 * 2.90,4.75,4.77,2.90,GIA,,5212373497,https://www.gia.edu/report-check?reportno=5212373497,08/01/2021,GIA 5212373497,,IND,60.90,61.00,MED to STK,MED,STK,,FACETED,NONE,,13.50,34.50,43.50,41.20,,,,Cloud  Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-42.0,1914.0,765.6,,,,
KG-36312,ROUND,0.400,F,VS1,EX,EX,EX,STG,BLU,,,,4.73 - 4.74 * 2.91,4.73,4.74,2.91,GIA,,2213373282,https://www.gia.edu/report-check?reportno=2213373282,08/01/2021,GIA 2213373282,,IND,61.60,59.00,MED to STK,MED,STK,,FACETED,NONE,,13.50,33.50,44.50,41.60,,,,Feather  Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2900.0,-40.0,1740.0,696.0,,,,
KG-36366,ROUND,0.500,D,VVS2,VG,EX,EX,NON,,,,,4.98 - 5.00 * 3.14,4.98,5.00,3.14,GIA,,2211375400,https://www.gia.edu/report-check?reportno=2211375400,08/01/2021,GIA 2211375400,,IND,62.90,60.00,THK,THK,,,FACETED,NONE,,15.00,37.00,42.50,40.40,,,,Pinpoint  Feather,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-36366.jpg,,GIA,,,5200.0,-33.0,3484.0,1742.0,,,,
KG-36393,ROUND,0.370,H,VVS1,EX,EX,EX,STG,BLU,,,,4.65 - 4.67 * 2.80,4.65,4.67,2.80,GIA,,5212374482,https://www.gia.edu/report-check?reportno=5212374482,08/01/2021,GIA 5212374482,,IND,60.00,60.00,MED to STK,MED,STK,,FACETED,NONE,,13.00,32.50,43.50,41.00,,,,Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2400.0,-43.0,1368.0,506.16,,,,
KG-36411,ROUND,0.410,F,VS1,EX,EX,EX,MED,BLU,,,,4.75 - 4.77 * 2.98,4.75,4.77,2.98,GIA,,6214373525,https://www.gia.edu/report-check?reportno=6214373525,08/01/2021,GIA 6214373525,,IND,62.50,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,36.00,43.50,41.00,,,,Crystal  Feather  Pinpoint,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,2900.0,-37.0,1827.0,749.07,,,,
KG-36425,ROUND,0.400,D,VS1,VG,EX,VG,NON,,,,,4.69 - 4.71 * 2.87,4.69,4.71,2.87,GIA,,2211373612,https://www.gia.edu/report-check?reportno=2211373612,08/01/2021,GIA 2211373612,,IND,61.00,59.00,STK to THK,STK,THK,,FACETED,NONE,,14.00,34.50,42.50,40.60,,,,Crystal  Cloud  Pinpoint  Needle,,,,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-36.0,2112.0,844.8,,,,
KG-36430,ROUND,0.400,E,VVS2,VG,EX,EX,NON,,,,,4.60 - 4.63 * 2.96,4.60,4.63,2.96,GIA,,2211373611,https://www.gia.edu/report-check?reportno=2211373611,08/01/2021,GIA 2211373611,,IND,64.30,58.00,STK to THK,STK,THK,,FACETED,NONE,,16.00,37.00,43.50,41.00,,,,Needle  Pinpoint,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-31.0,2277.0,910.8,,,,
KG-36514,ROUND,0.400,E,VVS2,VG,EX,EX,NON,,,,,4.61 - 4.64 * 2.97,4.61,4.64,2.97,GIA,,2213373496,https://www.gia.edu/report-check?reportno=2213373496,08/01/2021,GIA 2213373496,,IND,64.20,57.00,STK to THK,STK,THK,,FACETED,NONE,,17.00,38.00,42.50,40.60,,,,Pinpoint,,,,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,NO,NO,,,,GIA,,,3300.0,-31.0,2277.0,910.8,,,,
