availability,cash_price,comments,inclusion_center,color,girdle_min, city,country,cash_discount,cert_comment,lab,fancy_color_dominant_color,fancy_color_intensity,fancy_color_overtone,cut,girdle_condition,set_matched_pair_separable,milky,pair_stock_num,parcel_stones,state,polish,treatment,fancy_color_secondary_color, culet_condition,bgm,crown_angle,laser_inscription,trade_show.,eye_clean,shade,inclusion_black,inclusion_open,camera_type,size,symmetry,measurement,ratio, meas_length,meas_width, fluor_color, meas_depth,culet_size,image_url,stock_num,pavilion_angle,Star,Lower_Halves,video_url,shape,clarity, discount_percent,price_per_carat,total_sales_price, Girdle,girdle_percent,crown_height,pavilion_depth,camera_ref,cert_url,cert_num,fluor_intensity,table_percent,depth_percent
A,,Cloud  Crystal  Needle  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 7391815191,,100%,NONE,TBL0,NO OPEN,,0.34,EX,4.42 - 4.44 * 2.77,null,4.44,4.42,null,2.77,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21878/still.jpg,15B-21878,41.2,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21878/video.mp4,ROUND,VS1,-36,1728,587.52,,,14.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7391815191.Pdf,7391815191,NONE,59,62.4
A,,Etch Channel  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7428626344,,100%,NONE,NB,NO OPEN,,0.32,EX,4.37 - 4.40 * 2.75,null,4.4,4.37,null,2.75,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-145739/still.jpg,15R-145739,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-145739/video.mp4,ROUND,VS1,-36,1728,552.96,MED,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7428626344.Pdf,7428626344,NONE,57,62.7
A,,Feather  Cloud  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 3415626287,,100%,NONE,NB,NO OPEN,,0.32,EX,4.39 - 4.42 * 2.72,null,4.42,4.39,null,2.72,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-137325/still.jpg,15R-137325,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-137325/video.mp4,ROUND,VS1,-35.5,1741.5,557.28,MED - STK,,13.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3415626287.Pdf,3415626287,NONE,59,61.8
A,,Crystal  Pinpoint,NONE,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6435745928,,100%,NONE,NB,NO OPEN,,0.3,EX,4.31 - 4.34 * 2.65,null,4.34,4.31,null,2.65,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153359/still.jpg,15R-153359,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153359/video.mp4,ROUND,VS1,-35.5,1741.5,522.45,MED - STK,,13,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435745928.Pdf,6435745928,NONE,60,61.2
A,,Cloud  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 7436360120,,100%,NONE,NB,NO OPEN,,0.34,EX,4.44 - 4.47 * 2.76,null,4.47,4.44,null,2.76,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151142/still.jpg,15R-151142,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151142/video.mp4,ROUND,VS1,-35,1755,596.7,MED - STK,,15,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7436360120.Pdf,7436360120,NONE,58,62
A,,Crystal  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 6415838058,,100%,NONE,TBL0,NO OPEN,,0.35,EX,4.49 - 4.52 * 2.84,null,4.52,4.49,null,2.84,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-138833/still.jpg,15R-138833,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-138833/video.mp4,ROUND,VS1,-34.5,1768.5,618.98,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6415838058.Pdf,6415838058,NONE,56,63
A,,Crystal  Cloud  Needle  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 2437033664,,100%,NONE,NB,NO OPEN,,0.34,EX,4.47 - 4.50 * 2.80,null,4.5,4.47,null,2.8,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149057/still.jpg,15R-149057,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149057/video.mp4,ROUND,VS1,-34.5,1768.5,601.29,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2437033664.Pdf,2437033664,NONE,57,62.5
A,,Crystal  Needle  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 6432255809,,100%,NONE,NB,NO OPEN,,0.32,EX,4.41 - 4.44 * 2.77,null,4.44,4.41,null,2.77,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150286/still.jpg,15R-150286,41.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150286/video.mp4,ROUND,VS1,-34.5,1768.5,565.92,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432255809.Pdf,6432255809,NONE,56,62.6
A,,Indented Natural  Crystal  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 5433752741,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,VG,4.25 - 4.29 * 2.68,null,4.29,4.25,BLUE,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153524/still.jpg,15R-153524,41.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153524/video.mp4,ROUND,VS2,-46.5,1337.5,401.25,THN - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5433752741.Pdf,5433752741,MED,57,62.8
A,,Cloud,CW1,D,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 2397716484,,100%,NONE,TBL0,NO OPEN,,0.31,EX,4.32 - 4.34 * 2.68,null,4.34,4.32,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-121498/still.jpg,15R-121498,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-121498/video.mp4,ROUND,VS2,-45.5,1362.5,422.38,MED - STK,,14.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2397716484.Pdf,2397716484,FNT,58,62
A,,Twinning Wisp  Feather  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 6432139730,,100%,NONE,NB,NO OPEN,,0.31,EX,4.33 - 4.34 * 2.72,null,4.34,4.33,BLUE,2.72,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149620/still.jpg,15R-149620,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149620/video.mp4,ROUND,VS2,-45,1375,426.25,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432139730.Pdf,6432139730,MED,55,62.6
A,,Crystal  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,VG,,,NONE,,,,VG,,,,,37.5,GIA 1435754034,,ABOVE 85%,NONE,NB,NO OPEN,,0.3,VG,4.16 - 4.21 * 2.67,null,4.21,4.16,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153405/still.jpg,15R-153405,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153405/video.mp4,ROUND,VS2,-43.5,1412.5,423.75,STK - THK,,16,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1435754034.Pdf,1435754034,NONE,58,63.9
A,,Cloud  Crystal  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1419838627,,ABOVE 85%,NONE,NB,NO OPEN,,0.31,EX,4.33 - 4.35 * 2.73,null,4.35,4.33,null,2.73,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-138902/still.jpg,15R-138902,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-138902/video.mp4,ROUND,VS2,-43,1425,441.75,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1419838627.Pdf,1419838627,FNT,55,62.8
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 3425487387,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.24 - 4.27 * 2.69,null,4.27,4.24,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144507/still.jpg,15R-144507,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144507/video.mp4,ROUND,VS2,-42.75,1431.25,429.38,MED - STK,,17,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3425487387.Pdf,3425487387,FNT,55,63.2
A,,Crystal  Needle  Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 6402432313,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.24 - 4.28 * 2.67,null,4.28,4.24,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-130607/still.jpg,15R-130607,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-130607/video.mp4,ROUND,VS2,-42.5,1437.5,431.25,MED - STK,,15.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6402432313.Pdf,6402432313,FNT,57,62.6
A,,Twinning Wisp  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,VG,,,NONE,,,,GD,,,,,33,GIA 7396400721,,100%,NONE,NB,NO OPEN,,0.35,EX,4.55 - 4.58 * 2.83,null,4.58,4.55,null,2.83,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-118340/still.jpg,15R-118340,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-118340/video.mp4,ROUND,VS2,-42,1450,507.5,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7396400721.Pdf,7396400721,FNT,56,62
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 3405805988,,100%,NONE,NB,NO OPEN,,0.3,EX,4.25 - 4.28 * 2.69,null,4.28,4.25,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-133507/still.jpg,15R-133507,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-133507/video.mp4,ROUND,VS2,-42,1450,435,MED,,17,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3405805988.Pdf,3405805988,FNT,55,63.1
A,,Crystal  Cloud  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 5413860891,,100%,NONE,NB,NO OPEN,,0.3,EX,4.28 - 4.30 * 2.69,null,4.3,4.28,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-139273/still.jpg,15R-139273,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-139273/video.mp4,ROUND,VS2,-42,1450,435,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5413860891.Pdf,5413860891,FNT,55,62.7
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 5426086362,,100%,NONE,NB,NO OPEN,,0.3,EX,4.27 - 4.29 * 2.68,null,4.29,4.27,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-140491/still.jpg,15R-140491,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-140491/video.mp4,ROUND,VS2,-42,1450,435,MED,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5426086362.Pdf,5426086362,FNT,58,62.5
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 5423489186,,ABOVE 85%,NONE,NB,NO OPEN,,0.3,EX,4.26 - 4.29 * 2.68,null,4.29,4.26,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143971/still.jpg,15R-143971,41.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143971/video.mp4,ROUND,VS2,-41.5,1462.5,438.75,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5423489186.Pdf,5423489186,FNT,58,62.7
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 1427678491,,ABOVE 85%,NONE,NB,NO OPEN,,0.32,EX,4.35 - 4.38 * 2.75,null,4.38,4.35,null,2.75,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-146047/still.jpg,15R-146047,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-146047/video.mp4,ROUND,VS2,-41.5,1462.5,468,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1427678491.Pdf,1427678491,FNT,55,62.9
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 3435759896,,100%,NONE,TBL0,NO OPEN,,0.31,EX,4.30 - 4.33 * 2.70,null,4.33,4.3,null,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153439/still.jpg,15R-153439,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153439/video.mp4,ROUND,VS2,-41.5,1462.5,453.38,MED - STK,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3435759896.Pdf,3435759896,FNT,57,62.5
A,,Twinning Wisp  Crystal  Cavity,CW1,D,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,VG,,,,,35.5,GIA 7406183915,,100%,NONE,NB,NO OPEN,,0.35,EX,4.52 - 4.54 * 2.83,null,4.54,4.52,null,2.83,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-124198/still.jpg,15R-124198,41.2,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-124198/video.mp4,ROUND,VS2,-40.5,1487.5,520.63,THN - MED,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7406183915.Pdf,7406183915,FNT,57,62.4
A,,Crystal  Feather,CW1,D,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,VG,,,,,34,GIA 7403186504,,100%,NONE,TBL0,NO OPEN,,0.36,EX,4.57 - 4.58 * 2.85,null,4.58,4.57,null,2.85,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-124419/still.jpg,15R-124419,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-124419/video.mp4,ROUND,VS2,-39,1525,549,MED - STK,,14,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7403186504.Pdf,7403186504,NONE,59,62.2
A,,Crystal  Knot,CW1,D,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 6401542636,,ABOVE 85%,NONE,NB,NO OPEN,,0.34,EX,4.45 - 4.47 * 2.77,null,4.47,4.45,null,2.77,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-127460/still.jpg,15R-127460,40.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-127460/video.mp4,ROUND,VS2,-38.5,1537.5,522.75,MED - STK,,15,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6401542636.Pdf,6401542636,NONE,58,62
A,,Crystal,NONE,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 6422170961,,100%,NONE,NB,NO OPEN,,0.32,EX,4.47 - 4.48 * 2.67,null,4.48,4.47,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-142393/still.jpg,15R-142393,41.2,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-142393/video.mp4,ROUND,VS2,-37,1575,504,MED,,12.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6422170961.Pdf,6422170961,NONE,60,59.7
A,,Crystal  Cloud  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 1437715761,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.34,EX,4.44 - 4.46 * 2.78,null,4.46,4.44,null,2.78,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153117/still.jpg,15R-153117,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153117/video.mp4,ROUND,VS2,-37,1575,535.5,MED - STK,,15,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1437715761.Pdf,1437715761,NONE,58,62.3
A,,Crystal  Feather,NONE,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 2414875412,,100%,BRN1,TBL0,NO OPEN,,0.35,EX,4.49 - 4.53 * 2.80,null,4.53,4.49,null,2.8,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-139452/still.jpg,15R-139452,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-139452/video.mp4,ROUND,VS2,-36.5,1587.5,555.63,MED - STK,,15,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2414875412.Pdf,2414875412,NONE,58,62.2
A,,Feather  Crystal  Indented Natural,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 2436752986,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.33 - 4.36 * 2.63,null,4.36,4.33,null,2.63,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153425/still.jpg,15R-153425,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153425/video.mp4,ROUND,VS2,-36.5,1587.5,476.25,MED - STK,,12.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436752986.Pdf,2436752986,NONE,60,60.6
A,,Cloud  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 5423074798,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.32,EX,4.41 - 4.42 * 2.69,null,4.42,4.41,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-141422/still.jpg,15R-141422,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-141422/video.mp4,ROUND,VS2,-36,1600,512,MED - STK,,14,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5423074798.Pdf,5423074798,NONE,60,61
A,,Crystal  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 2426485689,,100%,NONE,TBL0,NO OPEN,,0.31,EX,4.40 - 4.42 * 2.65,null,4.42,4.4,null,2.65,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144120/still.jpg,15R-144120,41,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144120/video.mp4,ROUND,VS2,-36,1600,496,MED - STK,,13,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2426485689.Pdf,2426485689,NONE,60,60.1
A,,Crystal  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 7431752701,,ABOVE 85%,NONE,TBL2,NO OPEN,,0.33,EX,4.43 - 4.46 * 2.76,null,4.46,4.43,null,2.76,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153514/still.jpg,15R-153514,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153514/video.mp4,ROUND,VS2,-36,1600,528,MED - STK,,16,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7431752701.Pdf,7431752701,NONE,56,62.1
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 7438329490,,ABOVE 85%,NONE,NB,NO OPEN,,0.34,EX,4.46 - 4.49 * 2.75,null,4.49,4.46,null,2.75,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150774/still.jpg,15R-150774,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150774/video.mp4,ROUND,VS2,-35.5,1612.5,548.25,MED - STK,,14.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7438329490.Pdf,7438329490,NONE,59,61.3
A,,Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1438633019,,100%,NONE,NB,NO OPEN,,0.3,EX,4.29 - 4.32 * 2.70,null,4.32,4.29,null,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152067/still.jpg,15R-152067,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152067/video.mp4,ROUND,VS2,-34.5,1637.5,491.25,THN - MED,,17,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1438633019.Pdf,1438633019,NONE,55,62.8
A,,Feather  Crystal  Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 6432747861,,100%,NONE,NB,NO OPEN,,0.31,EX,4.32 - 4.35 * 2.70,null,4.35,4.32,null,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153210/still.jpg,15R-153210,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153210/video.mp4,ROUND,VS2,-34.5,1637.5,507.63,MED - STK,,13.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432747861.Pdf,6432747861,NONE,60,62.2
A,,Crystal  Feather  Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 1407853439,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.34,EX,4.50 - 4.54 * 2.74,null,4.54,4.5,null,2.74,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-133865/still.jpg,15R-133865,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-133865/video.mp4,ROUND,VS2,-34,1650,561,MED - STK,,14,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1407853439.Pdf,1407853439,NONE,59,60.7
A,,Feather  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 6431668131,,ABOVE 85%,NONE,NB,SMALL TABLE OPEN,,0.31,EX,4.30 - 4.32 * 2.71,null,4.32,4.3,null,2.71,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152034/still.jpg,15R-152034,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152034/video.mp4,ROUND,VS2,-34,1650,511.5,MED - STK,,15,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6431668131.Pdf,6431668131,NONE,58,63
A,,Feather  Crystal  Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6432715842,,ABOVE 85%,NONE,TBL1,SMALL TABLE OPEN,,0.36,EX,4.61 - 4.63 * 2.83,null,4.63,4.61,null,2.83,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153163/still.jpg,15R-153163,41.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153163/video.mp4,ROUND,VS2,-34,1650,594,MED - STK,,13,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432715842.Pdf,6432715842,NONE,59,61.2
A,,Feather,null,D,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 1418608988,,null,NONE,null,null,,0.35,EX,4.56 - 4.57 * 2.79,null,4.57,4.56,null,2.79,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-22114/still.jpg,15B-22114,41.2,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-22114/video.mp4,ROUND,VS2,-32,1700,595,MED - STK,,13.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1418608988.Pdf,1418608988,NONE,56,61.1
