Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K30725,RBC,0.30,G,VVS1,VG,EX,EX,STG,,4.16 - 4.19 * 2.70,Gia,5383936547,,2500.00,1325.00,-47.00,397.50,,,,64.60,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.50,42.50,40.40,GIA 5383936547,Pinpoint  Manufacturing Remnant,N ,N ,YES,,,,
K30754,RBC,0.32,H,IF,EX,EX,EX,MED,,4.38 - 4.41 * 2.70,Gia,2387942451,,2500.00,1475.00,-41.00,472.00,,,,61.40,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,44.00,41.60,GIA 2387942451,Minor Details of Polish,N ,N ,YES,,,,
K30755,RBC,0.30,D,SI1,EX,EX,EX,MED,,4.30 - 4.32 * 2.67,Gia,2387942432,,2200.00,1342.00,-39.00,402.60,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,43.50,41.20,GIA 2387942432,Crystal  Feather,N ,N ,YES,,,,
K30757,RBC,0.31,D,SI1,EX,EX,EX,MED,,4.30 - 4.31 * 2.68,Gia,1387937570,,2200.00,1342.00,-39.00,416.02,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 1387937570,Crystal,N ,N ,YES,,,,
K30773,RBC,0.30,D,VS1,EX,EX,VG,No,,4.26 - 4.29 * 2.67,Gia,6382936888,,2600.00,1638.00,-37.00,491.40,,,,62.50,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 6382936888,Crystal  Pinpoint,N ,N ,YES,,,,
K30787,RBC,0.30,D,VVS2,VG,EX,EX,FNT,,4.17 - 4.19 * 2.69,Gia,6382942783,,2800.00,1624.00,-42.00,487.20,,,,64.40,56.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,42.50,40.40,GIA 6382942783,Pinpoint  Surface Graining,N ,N ,YES,,,,
K30793,RBC,0.30,F,VS2,EX,EX,EX,FNT,,4.25 - 4.27 * 2.67,Gia,1389937380,,2200.00,1474.00,-33.00,442.20,,,,62.60,56.00,THN to STK,THN to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1389937380,Feather  Crystal  Cloud  Indented Natural,N ,N ,YES,,,,
K30798,RBC,0.30,E,VVS2,EX,EX,EX,STG,,4.25 - 4.28 * 2.67,Gia,3385937156,,2600.00,1430.00,-45.00,429.00,,,,62.60,58.00,STK,STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 3385937156,Pinpoint  Needle  Indented Natural,N ,N ,YES,,,,
K30805,RBC,0.30,I,VS2,EX,EX,EX,STG,,4.34 - 4.36 * 2.62,Gia,6392456767,,1900.00,1254.00,-34.00,376.20,,,,60.10,60.00,MED to STK,MED to STK,3.50,F,,NON,13.00,32.50,43.50,41.20,GIA 6392456767,Twinning Wisp  Crystal  Feather,N ,N ,YES,,,,
K30816,RBC,0.31,E,VVS2,EX,EX,EX,MED,,4.30 - 4.31 * 2.70,Gia,6381938146,,2600.00,1482.00,-43.00,459.42,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6381938146,Pinpoint  Indented Natural,N ,N ,YES,,,,
K30826,RBC,0.33,J,VVS2,EX,EX,EX,STG,,4.39 - 4.41 * 2.75,Gia,6382937683,,1800.00,1170.00,-35.00,386.10,,,,62.50,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6382937683,Cloud  Feather  Pinpoint  Indented Natural,N ,N ,YES,,,,
K30834,RBC,0.32,F,VS1,EX,EX,EX,MED,,4.35 - 4.38 * 2.76,Gia,6385937636,,2300.00,1472.00,-36.00,471.04,,,,63.20,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6385937636,Crystal  Cloud,N ,N ,YES,,,,
K30862,RBC,0.31,M,VS2,EX,EX,EX,MED,,4.31 - 4.33 * 2.70,Gia,1389937204,,1100.00,759.00,-31.00,235.29,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1389937204,Crystal  Feather,N ,N ,YES,,,,
K30868,RBC,0.30,I,SI2,EX,VG,EX,No,,4.29 - 4.30 * 2.68,Gia,7391467906,,1400.00,966.00,-31.00,289.80,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.50,41.60,GIA 7391467906,Feather  Cloud  Crystal,N ,,YES,,,,
K30869,RBC,0.37,G,VS2,EX,EX,EX,No,,4.59 - 4.62 * 2.82,Gia,2396457683,,2100.00,1554.00,-26.00,574.98,,,,61.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,42.50,40.60,GIA 2396457683,Cloud  Crystal  Feather,N ,N ,YES,,,,
K30889,RBC,0.30,F,SI2,VG,EX,EX,FNT,,4.18 - 4.20 * 2.70,Gia,2397456511,,1700.00,1071.00,-37.00,321.30,,,,64.50,55.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.00,42.00,40.00,GIA 2397456511,Crystal  Feather,N ,,YES,,,,
K30891,RBC,0.30,E,SI1,EX,VG,VG,No,,4.23 - 4.27 * 2.69,Gia,6391454547,,2100.00,1428.00,-32.00,428.40,,,,63.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6391454547,Cloud  Feather,N ,N ,YES,,,,
K30971,RBC,0.32,,SI1,,EX,EX,No,,4.38 - 4.39 * 2.73,Gia,7398457115,,1800.00,1800.00,0.00,576.00,,,,62.30,58.00,MED to STK,MED to STK,,F,,NON,,,,,GIA 7398457115,Crystal  Feather  Needle  Natural,N ,,YES,Clouds  pinpoints  internal graining and surface graining are not shown.,,,
K30989,RBC,0.30,G,SI1,EX,EX,VG,No,,4.27 - 4.31 * 2.65,Gia,2396457452,,1900.00,1254.00,-34.00,376.20,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.00,41.00,GIA 2396457452,Crystal  Feather  Cloud,N ,,YES,,,,
K30996,RBC,0.30,F,VS2,EX,EX,EX,FNT,,4.25 - 4.29 * 2.67,Gia,6391457828,,2200.00,1474.00,-33.00,442.20,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 6391457828,Twinning Wisp  Feather,N ,N,YES,,,,
K31005,RBC,0.31,E,SI1,EX,EX,EX,FNT,,4.32 - 4.35 * 2.70,Gia,2397498160,,2100.00,1470.00,-30.00,455.70,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 2397498160,Twinning Wisp  Feather,N ,N ,YES,,,,
K31009,RBC,0.30,J,VVS1,EX,EX,EX,No,,4.29 - 4.31 * 2.66,Gia,5211893781,,1900.00,1311.00,-31.00,393.30,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 5211893781,Feather,NO,,YES,,,,
K31015,RBC,0.30,E,SI2,EX,EX,VG,No,,4.33 - 4.35 * 2.60,Gia,2397457224,,1800.00,1260.00,-30.00,378.00,,,,60.00,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.00,43.00,40.80,GIA 2397457224,Crystal  Cloud  Feather,N ,N ,YES,,,,
K31025,RBC,0.30,K,SI1,EX,EX,EX,No,,4.25 - 4.28 * 2.67,Gia,1398457381,,1300.00,1027.00,-21.00,308.10,,,,62.70,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1398457381,Crystal  Feather  Cloud,N ,N ,YES,,,,
K31030,RBC,0.30,I,VS2,EX,VG,EX,No,,4.25 - 4.27 * 2.68,Gia,2396456697,,1900.00,1254.00,-34.00,376.20,,,,62.80,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2396456697,Crystal  Feather,N ,,YES,,,,
K31031,RBC,0.30,F,SI1,EX,EX,EX,FNT,,4.27 - 4.29 * 2.67,Gia,7392456989,,2000.00,1380.00,-31.00,414.00,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 7392456989,Cloud  Crystal  Feather,N ,N,YES,,,,
K31036,RBC,0.35,D,VVS2,EX,EX,EX,No,,4.58 - 4.61 * 2.72,Gia,7391498002,,2800.00,1932.00,-31.00,676.20,,,,59.20,61.00,MED to STK,MED to STK,3.50,F,,NON,12.50,32.50,43.00,40.80,GIA 7391498002,Feather  Pinpoint,N ,N ,YES,,,,
K31052,RBC,0.33,F,SI1,EX,EX,EX,MED,,4.39 - 4.42 * 2.76,Gia,7391494200,,2000.00,1300.00,-35.00,429.00,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7391494200,Crystal  Cloud  Feather,N ,N ,YES,,,,
K31063,RBC,0.30,J,VS2,EX,EX,EX,FNT,,4.25 - 4.27 * 2.67,Gia,2397494446,,1600.00,1168.00,-27.00,350.40,,,,62.60,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2397494446,Crystal  Feather,N ,N ,YES,,,,
K31065,RBC,0.35,D,VVS1,EX,EX,EX,No,,4.48 - 4.51 * 2.82,Gia,1393494431,,3000.00,2190.00,-27.00,766.50,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1393494431,Pinpoint  Cloud  Feather,N ,N ,YES,,,,
K31080,RBC,0.37,E,VS1,EX,EX,EX,FNT,,4.60 - 4.62 * 2.86,Gia,6395496875,,2400.00,1680.00,-30.00,621.60,,,,62.00,56.00,MED,MED,3.50,F,,NON,15.00,34.00,43.50,41.00,GIA 6395496875,Crystal  Feather  Pinpoint,N ,N ,YES,,,,
K31085,RBC,0.30,F,SI1,EX,EX,VG,No,,4.28 - 4.30 * 2.62,Gia,7393496780,,2000.00,1380.00,-31.00,414.00,,,,61.20,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,42.50,40.60,GIA 7393496780,Feather  Crystal  Cloud,N ,N,YES,,,,
K31086,RBC,0.30,G,SI2,EX,EX,EX,MED,,4.34 - 4.36 * 2.63,Gia,7391457336,,1600.00,1104.00,-31.00,331.20,,,,60.40,58.00,MED to STK,MED to STK,3.50,F,,NON,14.50,34.50,42.50,40.60,GIA 7391457336,Twinning Wisp  Feather  Crystal,N ,N ,YES,,,,
K31110,RBC,0.32,G,SI2,EX,EX,EX,MED,,4.38 - 4.41 * 2.75,Gia,7392498230,,1600.00,1104.00,-31.00,353.28,,,,62.50,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,43.50,41.00,GIA 7392498230,Crystal  Feather,N ,N ,YES,,,,
K31113,RBC,0.37,H,IF,EX,EX,EX,No,,4.58 - 4.62 * 2.87,Gia,2215893846,,2500.00,1750.00,-30.00,647.50,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2215893846,Minor Details of Polish,NO,N,YES,,,,
K31125,RBC,0.31,F,VS2,EX,EX,EX,MED,,4.31 - 4.34 * 2.67,Gia,6391499451,,2200.00,1408.00,-36.00,436.48,,,,61.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,36.00,43.00,40.80,GIA 6391499451,Feather,N ,N ,YES,,,,
K31132,RBC,0.36,I,VVS2,EX,EX,EX,No,,4.59 - 4.60 * 2.82,Gia,7396499111,,2100.00,1596.00,-24.00,574.56,,,,61.30,57.00,MED to STK,MED to STK,3.50,F,,NON,15.00,34.50,42.50,40.60,GIA 7396499111,Feather,N ,N ,YES,,,,
K31140,RBC,0.33,E,SI2,EX,EX,EX,No,,4.40 - 4.43 * 2.78,Gia,2397485433,,1800.00,1278.00,-29.00,421.74,,,,62.90,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.00,43.50,41.00,GIA 2397485433,Cloud  Crystal  Feather,N ,N ,YES,,,,
K31144,RBC,0.32,G,IF,EX,EX,EX,No,,4.38 - 4.40 * 2.72,Gia,1395485406,,2700.00,1755.00,-35.00,561.60,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,43.50,41.00,GIA 1395485406,Minor Details of Polish,N ,N ,YES,,,,
K31146,RBC,0.30,I,SI2,EX,EX,EX,No,,4.32 - 4.33 * 2.64,Gia,1397496815,,1400.00,1078.00,-23.00,323.40,,,,61.10,58.00,MED,MED,3.50,F,,NON,15.00,35.50,42.50,40.60,GIA 1397496815,Feather,N ,N,YES,,,,
K31152,RBC,0.37,G,VS1,EX,EX,EX,STG,,4.60 - 4.62 * 2.86,Gia,3395498141,,2200.00,1452.00,-34.00,537.24,,,,62.00,56.00,MED to STK,MED to STK,3.50,F,,NON,16.00,35.50,42.50,40.60,GIA 3395498141,Crystal  Pinpoint,N ,N ,YES,,,,
K31155,RBC,0.31,D,VS1,EX,EX,EX,No,,4.32 - 4.34 * 2.71,Gia,6392499630,,2600.00,1794.00,-31.00,556.14,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6392499630,Crystal  Cloud  Pinpoint,N ,N ,YES,,,,
K31170,RBC,0.30,G,VVS2,EX,EX,EX,MED,,4.26 - 4.30 * 2.67,Gia,7392495666,,2300.00,1449.00,-37.00,434.70,,,,62.30,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.00,42.50,40.60,GIA 7392495666,Pinpoint  Feather,N ,N ,YES,,,,
K31171,RBC,0.35,I,SI1,EX,EX,EX,STG,,4.51 - 4.53 * 2.81,Gia,1398494513,,1600.00,1104.00,-31.00,386.40,,,,62.20,57.00,MED,MED,3.50,F,,NON,15.00,35.00,43.50,41.20,GIA 1398494513,Crystal  Twinning Wisp  Feather,N ,N ,YES,,,,
K31174,RBC,0.30,F,VS1,EX,EX,EX,MED,,4.27 - 4.28 * 2.67,Gia,2215893859,,2300.00,1472.00,-36.00,441.60,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2215893859,Cloud  Pinpoint,NO,N,YES,,,,
K31179,RBC,0.31,I,IF,EX,EX,EX,No,,4.30 - 4.33 * 2.70,Gia,1398496913,,2300.00,1541.00,-33.00,477.71,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 1398496913,Natural  Minor Details of Polish,N ,N ,YES,,,,
K31181,RBC,0.30,E,VVS1,EX,EX,EX,MED,,4.28 - 4.31 * 2.64,Gia,6391498264,,2800.00,1596.00,-43.00,478.80,,,,61.50,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,44.00,41.40,GIA 6391498264,Pinpoint,N ,N ,YES,,,,
K31193,RBC,0.30,I,VVS2,EX,EX,VG,STG,,4.31 - 4.34 * 2.63,Gia,7396496200,,2100.00,1323.00,-37.00,396.90,,,,60.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.00,40.80,GIA 7396496200,Pinpoint  Feather,N ,N ,YES,,,,
K31202,RBC,0.32,H,VVS2,EX,EX,EX,MED,,4.35 - 4.37 * 2.75,Gia,5396497407,,2200.00,1430.00,-35.00,457.60,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5396497407,Pinpoint  Indented Natural  Surface Graining,N ,N ,YES,,,,
K31218,RBC,0.35,F,SI1,EX,EX,EX,MED,,4.49 - 4.52 * 2.81,Gia,5396495349,,2000.00,1360.00,-32.00,476.00,,,,62.50,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 5396495349,Crystal,N ,N ,YES,,,,
K31219,RBC,0.30,D,VVS1,EX,EX,EX,VST,,4.25 - 4.28 * 2.67,Gia,7398494255,,3000.00,1530.00,-49.00,459.00,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 7398494255,Cavity,N ,N ,YES,,,,
K31224,RBC,0.30,G,SI1,EX,EX,EX,MED,,4.25 - 4.28 * 2.69,Gia,2215893713,,1900.00,1292.00,-32.00,387.60,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.50,41.60,GIA 2215893713,Twinning Wisp  Feather,NO,N,YES,,,,
K31227,RBC,0.31,F,VVS2,EX,EX,EX,MED,,4.34 - 4.35 * 2.68,Gia,6395494222,,2500.00,1475.00,-41.00,457.25,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,44.00,41.40,GIA 6395494222,Needle  Feather  Pinpoint,N ,N ,YES,,,,
K31231,RBC,0.37,H,IF,EX,EX,EX,No,,4.55 - 4.58 * 2.86,Gia,6395494623,,2500.00,1750.00,-30.00,647.50,,,,62.70,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 6395494623,Minor Details of Polish,N ,N ,YES,,,,
K31237,RBC,0.30,D,VS2,EX,EX,VG,MED,,4.28 - 4.30 * 2.65,Gia,6392494221,,2400.00,1392.00,-42.00,417.60,,,,61.70,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,35.00,44.00,41.40,GIA 6392494221,Cloud,N ,N ,YES,,,,
K31242,RBC,0.30,F,VS1,EX,EX,VG,No,,4.27 - 4.30 * 2.65,Gia,7391494289,,2300.00,1564.00,-32.00,469.20,,,,61.80,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.00,40.80,GIA 7391494289,Cloud  Crystal  Feather  Needle,N ,N ,YES,,,,
K31243,RBC,0.30,G,IF,VG,EX,VG,No,,4.18 - 4.21 * 2.69,Gia,2394494326,,2700.00,1620.00,-40.00,486.00,,,,64.00,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,42.50,40.40,GIA 2394494326,Minor Details of Polish,N ,N ,YES,,,,
K31245,RBC,0.30,I,IF,EX,EX,EX,No,,4.36 - 4.37 * 2.63,Gia,2397494306,,2300.00,1541.00,-33.00,462.30,,,,60.40,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,43.50,41.20,GIA 2397494306,Minor Details of Polish,N ,,YES,,,,
K31247,RBC,0.30,D,VVS2,EX,EX,VG,FNT,,4.26 - 4.28 * 2.67,Gia,5396494688,,2800.00,1624.00,-42.00,487.20,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5396494688,Feather  Pinpoint,N ,N ,YES,,,,
K31249,RBC,0.36,E,SI2,EX,EX,EX,MED,,4.57 - 4.58 * 2.84,Gia,7398494661,,1800.00,1242.00,-31.00,447.12,,,,62.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 7398494661,Crystal,N ,N ,YES,,,,
K31259,RBC,0.30,H,IF,EX,EX,EX,No,,4.30 - 4.34 * 2.67,Gia,7398497542,,2500.00,1625.00,-35.00,487.50,,,,61.90,55.00,MED to STK,MED to STK,3.50,F,,NON,14.50,33.50,43.50,41.20,GIA 7398497542,Minor Details of Polish,N ,,YES,,,,
K31265,RBC,0.30,E,VS2,EX,EX,EX,MED,,4.32 - 4.34 * 2.64,Gia,2394495185,,2300.00,1403.00,-39.00,420.90,,,,60.90,55.00,MED to STK,MED to STK,3.50,F,,NON,14.50,33.00,43.00,40.80,GIA 2394495185,Feather,N ,N ,YES,,,,
K31268,RBC,0.30,D,SI1,EX,EX,EX,STG,,4.28 - 4.30 * 2.67,Gia,1399495231,,2200.00,1298.00,-41.00,389.40,,,,62.10,59.00,STK,STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 1399495231,Feather,N ,N ,YES,,,,
K31270,RBC,0.36,I,VS2,EX,VG,EX,FNT,,4.55 - 4.57 * 2.84,Gia,6392495246,,1900.00,1387.00,-27.00,499.32,,,,62.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6392495246,Crystal  Cloud  Feather,N ,N ,YES,,,,
K31285,RBC,0.30,F,VVS2,VG,EX,EX,MED,,4.20 - 4.23 * 2.69,Gia,3395497296,,2500.00,1400.00,-44.00,420.00,,,,63.90,59.00,STK to THK,STK to THK,5.00,F,,NON,16.00,37.50,43.00,40.80,GIA 3395497296,Cavity  Indented Natural  Natural,N ,N ,YES,,,,
K31286,RBC,0.31,I,VS2,EX,EX,EX,STG,,4.31 - 4.33 * 2.70,Gia,6395497264,,1900.00,1254.00,-34.00,388.74,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6395497264,Crystal,N ,N ,YES,,,,
K31287,RBC,0.31,F,VS1,EX,EX,EX,STG,,4.31 - 4.33 * 2.70,Gia,7398497273,,2300.00,1403.00,-39.00,434.93,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7398497273,Cloud,N ,N ,YES,,,,
K31292,RBC,0.30,H,VVS1,EX,EX,EX,MED,,4.26 - 4.29 * 2.67,Gia,6391497192,,2300.00,1472.00,-36.00,441.60,,,,62.30,58.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.50,43.50,41.20,GIA 6391497192,Pinpoint  Feather,N ,N ,YES,,,,
K31293,RBC,0.31,G,VVS2,EX,EX,EX,STG,,4.33 - 4.34 * 2.66,Gia,1395496857,,2300.00,1380.00,-40.00,427.80,,,,61.40,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,36.00,42.50,40.60,GIA 1395496857,Pinpoint  Feather,N ,N ,YES,,,,
K31323,RBC,0.34,H,IF,EX,EX,EX,FNT,,4.43 - 4.46 * 2.77,Gia,6391495736,,2500.00,1500.00,-40.00,510.00,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 6391495736,Minor Details of Polish,N ,N ,YES,,,,
K31325,RBC,0.30,E,VVS1,EX,EX,EX,FNT,,4.28 - 4.30 * 2.66,Gia,7391495776,,2800.00,1736.00,-38.00,520.80,,,,61.90,60.00,STK,STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 7391495776,Feather,N ,N ,YES,,,,
K31328,RBC,0.36,F,VVS2,EX,EX,EX,FNT,,4.55 - 4.57 * 2.79,Gia,7393497971,,2500.00,1775.00,-29.00,639.00,,,,61.20,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,35.00,43.50,41.20,GIA 7393497971,Pinpoint,N ,N ,YES,,,,
K31347,RBC,0.33,E,VVS1,EX,EX,EX,STG,,4.39 - 4.42 * 2.76,Gia,7398498341,,2800.00,1484.00,-47.00,489.72,,,,62.60,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7398498341,Feather,N ,N ,YES,,,,
K31348,RBC,0.34,D,VS1,EX,EX,EX,MED,,4.43 - 4.46 * 2.80,Gia,7396496883,,2600.00,1482.00,-43.00,503.88,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7396496883,Crystal  Pinpoint,N ,N ,YES,,,,
K31350,RBC,0.32,G,VVS2,EX,EX,EX,STG,,4.36 - 4.38 * 2.74,Gia,6395496898,,2300.00,1380.00,-40.00,441.60,,,,62.70,56.00,MED,MED,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 6395496898,Cloud  Pinpoint,N ,N ,YES,,,,
K31351,RBC,0.36,L,VS2,EX,EX,EX,STG,,4.52 - 4.55 * 2.86,Gia,6395496934,,1200.00,840.00,-30.00,302.40,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6395496934,Cloud  Crystal,N ,N ,YES,,,,
K31352,RBC,0.35,G,VVS1,EX,EX,EX,MED,,4.47 - 4.51 * 2.83,Gia,1399496923,,2500.00,1625.00,-35.00,568.75,,,,63.00,57.00,STK,STK,4.00,F,,NON,14.50,34.00,44.50,41.80,GIA 1399496923,Feather  Manufacturing Remnant,N ,N ,YES,,,,
K31353,RBC,0.32,E,VVS2,EX,EX,EX,MED,,4.38 - 4.40 * 2.75,Gia,6392499033,,2600.00,1482.00,-43.00,474.24,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6392499033,Pinpoint,N ,N ,YES,,,,
K31355,RBC,0.34,E,VS2,EX,EX,EX,STG,,4.46 - 4.48 * 2.76,Gia,6395499046,,2300.00,1311.00,-43.00,445.74,,,,61.80,57.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,42.50,40.60,GIA 6395499046,Crystal,N ,N ,YES,,,,
K31360,RBC,0.30,I,VVS2,VG,EX,EX,MED,,4.16 - 4.19 * 2.70,Gia,6395498972,,2100.00,1365.00,-35.00,409.50,,,,64.70,56.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 6395498972,Pinpoint  Needle  Indented Natural,N ,N ,YES,,,,
K31363,RBC,0.30,E,VVS1,EX,EX,VG,STG,,4.23 - 4.27 * 2.68,Gia,2397498920,,2800.00,1428.00,-49.00,428.40,,,,63.10,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 2397498920,Pinpoint  Feather  Manufacturing Remnant,N ,N ,YES,,,,
K31371,RBC,0.30,D,VS1,EX,EX,EX,MED,,4.24 - 4.27 * 2.69,Gia,1393498428,,2600.00,1508.00,-42.00,452.40,,,,63.10,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 1393498428,Crystal  Pinpoint,N ,N ,YES,,,,
K31376,RBC,0.31,D,VS2,EX,EX,EX,MED,,4.30 - 4.32 * 2.69,Gia,1398494270,,2400.00,1464.00,-39.00,453.84,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,40.80,GIA 1398494270,Crystal  Feather,N ,N ,YES,,,,
K31377,RBC,0.31,G,VVS2,EX,EX,EX,FNT,,4.30 - 4.32 * 2.70,Gia,3395494288,,2300.00,1518.00,-34.00,470.58,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 3395494288,Pinpoint  Needle  Cloud  Indented Natural,N ,N,YES,,,,
K31378,RBC,0.30,J,VS1,VG,EX,EX,FNT,,4.17 - 4.20 * 2.70,Gia,6392494531,,1700.00,1122.00,-34.00,336.60,,,,64.60,56.00,MED to THK,MED to THK,5.00,F,,NON,17.00,37.50,43.00,40.60,GIA 6392494531,Crystal  Pinpoint  Indented Natural,N ,,YES,,,,
K31380,RBC,0.30,I,VVS1,VG,EX,EX,STG,,4.20 - 4.21 * 2.71,Gia,1398494358,,2200.00,1320.00,-40.00,396.00,,,,64.50,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.00,40.80,GIA 1398494358,Pinpoint  Indented Natural,N ,N ,YES,,,,
