stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10245533,INDIA,G,round,0.30,E,VS1,EX,EX,EX,N,4.34x4.32x2.58,GIA,3405522052,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,62.00,59.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245532,INDIA,G,round,0.30,G,VVS1,EX,EX,EX,N,4.30x4.29x2.62,GIA,3405924426,2500,-37.00%,$472.50,WH,M0,,,,,EC0,,Y,62.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245531,INDIA,G,round,0.30,G,VVS1,VG,EX,EX,N,4.35x4.37x2.60,GIA,5393613201,2500,-45.40%,$409.50,WH,M0,,,,,EC0,,Y,64.00,59.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245530,INDIA,G,round,0.30,D,VS2,VG,VG,VG,N,4.14x4.20x2.69,GIA,5383991416,2400,-46.00%,$388.80,WH,M0,,,,,EC0,,Y,58.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245529,INDIA,G,round,0.30,D,VS2,VG,VG,VG,N,4.21x4.24x2.66,GIA,5212996574,2400,-46.00%,$388.80,WH,M0,,,,,EC0,,Y,60.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245528,INDIA,G,round,0.30,D,VS1,VG,EX,VG,N,4.19x4.22x2.68,GIA,5212996556,2600,-48.30%,$403.26,WH,M0,,,,,EC0,,Y,57.00,63.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245527,INDIA,G,round,0.30,D,VVS2,VG,VG,VG,N,4.15x4.21x2.67,GIA,5212996463,2800,-50.20%,$418.32,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245526,INDIA,G,round,0.30,D,VS1,VG,EX,VG,N,4.25x4.31x2.69,GIA,5212994946,2600,-48.30%,$403.26,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245525,INDIA,G,round,0.30,G,VVS1,VG,EX,VG,N,4.25x4.31x2.64,GIA,3415180849,2500,-45.40%,$409.50,WH,M0,,,,,EC0,,Y,64.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245524,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.32x4.30x2.66,GIA,5403259441,2200,-34.50%,$432.30,WH,M0,,,,,EC0,,Y,61.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245523,INDIA,G,round,0.30,E,SI2,EX,EX,EX,N,4.30x4.29x2.69,GIA,5396416067,1800,-36.10%,$345.06,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245522,INDIA,G,round,0.30,D,VS2,VG,EX,VG,N,4.37x4.35x2.55,GIA,5403929241,2400,-46.00%,$388.80,WH,M0,,,,,EC0,,Y,63.00,58.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245521,INDIA,G,round,0.30,G,SI2,VG,VG,VG,N,4.21x4.25x2.61,GIA,5406902730,1600,-38.90%,$293.28,WH,M0,,,,,EC0,,Y,65.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245520,INDIA,G,round,0.30,E,SI2,VG,EX,VG,N,4.43x4.41x2.57,GIA,5413003592,1800,-44.30%,$300.78,WH,M0,,,,,EC0,,Y,61.00,58.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245519,INDIA,G,round,0.30,D,VS1,VG,EX,VG,N,4.15x4.20x2.67,GIA,5406362160,2600,-48.30%,$403.26,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245518,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.40x4.38x2.58,GIA,5403966436,2100,-29.80%,$442.26,WH,M0,,,,,EC0,,Y,59.00,58.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245517,INDIA,G,round,0.30,E,VVS1,EX,EX,EX,N,4.32x4.30x2.65,GIA,5406256133,2800,-37.10%,$528.36,WH,M0,,,,,EC0,,Y,60.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245516,INDIA,G,round,0.30,H,SI1,VG,EX,EX,F,4.21x4.24x2.66,GIA,5406161316,1800,-39.80%,$325.08,WH,M0,,,,,EC0,,Y,54.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245515,INDIA,G,round,0.30,H,VVS1,VG,EX,VG,N,4.29x4.33x2.61,GIA,2406888966,2300,-42.90%,$393.99,WH,M0,,,,,EC0,,Y,66.00,60.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245514,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.37x4.35x2.62,GIA,2406929254,2200,-34.50%,$432.30,WH,M0,,,,,EC0,,Y,62.00,60.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245513,INDIA,G,round,0.30,G,VVS1,VG,EX,VG,N,4.19x4.24x2.70,GIA,2407320189,2500,-45.40%,$409.50,WH,M0,,,,,EC0,,Y,61.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245512,INDIA,G,round,0.30,E,VVS1,EX,EX,EX,N,4.30x4.32x2.65,GIA,2407278711,2800,-37.30%,$526.68,WH,M0,,,,,EC0,,Y,61.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245511,INDIA,G,round,0.30,D,VS2,VG,EX,VG,N,4.30x4.36x2.61,GIA,2407202903,2400,-46.00%,$388.80,WH,M0,,,,,EC0,,Y,65.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245510,INDIA,G,round,0.30,D,VVS2,VG,EX,EX,N,4.35x4.36x2.58,GIA,2406703985,2800,-50.20%,$418.32,WH,M0,,,,,EC0,,Y,63.00,59.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245509,INDIA,G,round,0.30,H,VVS2,EX,EX,EX,N,4.34x4.32x2.60,GIA,2406834658,2200,-33.40%,$439.56,WH,M0,,,,,EC0,,Y,62.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245508,INDIA,G,round,0.30,F,SI1,VG,EX,VG,N,4.28x4.33x2.56,GIA,2407817285,2000,-39.40%,$363.60,WH,M0,,,,,EC0,,Y,63.00,59.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245507,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.28x4.25x2.62,GIA,2407742779,2300,-36.50%,$438.15,WH,M0,,,,,EC0,,Y,62.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245506,INDIA,G,round,0.30,G,VVS1,VG,EX,VG,N,4.50x4.45x2.53,GIA,2407724820,2500,-45.70%,$407.25,WH,M0,,,,,EC0,,Y,65.00,56.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245505,INDIA,G,round,0.30,G,VVS1,EX,EX,VG,N,4.28x4.26x2.67,GIA,2407611700,2500,-45.70%,$407.25,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245503,INDIA,G,round,0.30,D,VS2,EX,EX,EX,N,4.28x4.30x2.67,GIA,2406982097,2400,-37.20%,$452.16,WH,M0,,,,,EC0,,Y,56.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245502,INDIA,G,round,0.30,D,VVS1,VG,EX,EX,N,4.20x4.23x2.71,GIA,2407363559,3000,-50.40%,$446.40,WH,M0,,,,,EC0,,Y,57.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245501,INDIA,G,round,0.30,D,VVS1,VG,EX,VG,N,4.18x4.23x2.69,GIA,2408291546,3000,-50.40%,$446.40,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245500,INDIA,G,round,0.30,D,VVS1,VG,EX,VG,N,4.21x4.25x2.69,GIA,2408290048,3000,-50.40%,$446.40,WH,M0,,,,,EC0,,Y,57.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245499,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.28x4.25x2.65,GIA,2408259418,2200,-34.50%,$432.30,WH,M0,,,,,EC0,,Y,60.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245498,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.35x4.38x2.67,GIA,2407947426,2100,-29.80%,$442.26,WH,M0,,,,,EC0,,Y,60.00,61.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245497,INDIA,G,round,0.30,G,SI1,EX,EX,EX,N,4.36x4.38x2.63,GIA,2407479122,1900,-30.80%,$394.44,WH,M0,,,,,EC0,,Y,57.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245495,INDIA,G,round,0.30,D,VVS1,EX,EX,EX,N,4.34x4.37x2.63,GIA,2407833166,3000,-39.70%,$542.70,WH,M0,,,,,EC0,,Y,62.00,60.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245494,INDIA,G,round,0.30,G,VVS1,EX,EX,EX,N,4.31x4.34x2.65,GIA,2407860277,2500,-37.00%,$472.50,WH,M0,,,,,EC0,,Y,61.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245493,INDIA,G,round,0.30,D,VVS2,EX,EX,EX,N,4.28x4.31x2.69,GIA,2416059384,2800,-37.00%,$529.20,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245492,INDIA,G,round,0.30,D,VVS2,VG,EX,VG,N,4.33x4.35x2.56,GIA,2414036428,2800,-50.20%,$418.32,WH,M0,,,,,EC0,,Y,63.00,59.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245491,INDIA,G,round,0.30,F,VVS2,VG,EX,VG,N,4.34x4.29x2.55,GIA,2414005201,2500,-45.90%,$405.75,WH,M0,,,,,EC0,,Y,66.00,59.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245490,INDIA,G,round,0.30,G,VVS1,EX,EX,EX,N,4.28x4.30x2.62,GIA,2417139082,2500,-37.00%,$472.50,WH,M0,,,,,EC0,,Y,61.00,61.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245489,INDIA,G,round,0.30,D,VS1,VG,EX,EX,N,4.19x4.23x2.68,GIA,2417124848,2600,-48.30%,$403.26,WH,M0,,,,,EC0,,Y,63.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245485,INDIA,G,round,0.31,F,VS2,EX,EX,EX,N,4.34x4.37x2.65,GIA,2407402680,2200,-36.30%,$434.43,WH,M0,,,,,EC0,,Y,58.00,60.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245484,INDIA,G,round,0.31,D,VS2,EX,EX,EX,N,4.33x4.34x2.68,GIA,1407373252,2400,-39.18%,$452.50,WH,M0,,,,,EC0,,Y,56.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245483,INDIA,G,round,0.31,D,VVS2,EX,EX,EX,N,4.38x4.39x2.63,GIA,1403930000,2800,-39.20%,$527.74,WH,M0,,,,,EC0,,Y,61.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245481,INDIA,G,round,0.32,E,VS2,EX,EX,EX,N,4.42x4.40x2.73,GIA,2406388846,2300,-40.30%,$439.39,WH,M0,,,,,EC0,,Y,59.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245479,INDIA,G,round,0.34,D,VS1,EX,EX,EX,N,4.49x4.51x2.76,GIA,2396804469,2600,-43.00%,$503.88,WH,M0,,,,,EC0,,Y,60.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245478,INDIA,G,round,0.34,E,VS2,EX,EX,EX,N,4.46x4.49x2.75,GIA,1405320095,2300,-43.70%,$440.27,WH,M0,,,,,EC0,,Y,60.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245477,INDIA,G,round,0.34,H,VS1,EX,EX,EX,N,4.51x4.49x2.76,GIA,1408104763,2100,-37.90%,$443.39,WH,M0,,,,,EC0,,Y,62.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245475,INDIA,G,round,0.37,E,SI1,EX,EX,EX,N,4.64x4.61x2.86,GIA,2406464346,2100,-47.00%,$411.81,WH,M0,,,,,EC0,,Y,58.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245471,INDIA,G,round,0.40,E,VVS2,EX,EX,EX,N,4.76x4.73x2.90,GIA,1409414230,3100,-33.20%,$828.32,WH,M0,,,,,EC0,,Y,61.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245470,INDIA,G,round,0.40,E,VS2,EX,EX,EX,N,4.74x4.72x2.84,GIA,1408123986,2700,-32.30%,$731.16,WH,M0,,,,,EC0,,Y,62.00,60.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245469,INDIA,G,round,0.40,E,SI1,EX,EX,EX,N,4.76x4.73x2.91,GIA,1408103947,2400,-33.50%,$638.40,WH,M0,,,,,EC0,,Y,59.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245468,INDIA,G,round,0.40,I,VS1,VG,VG,VG,N,4.61x4.56x2.95,GIA,1407987392,2200,-37.00%,$554.40,WH,M0,,,,,EC0,,Y,55.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245467,INDIA,G,round,0.40,F,SI2,VG,EX,VG,N,4.79x4.74x2.80,GIA,1407872863,2000,-40.20%,$478.40,WH,M0,,,,,EC0,,Y,66.00,58.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245466,INDIA,G,round,0.40,G,VS2,VG,VG,VG,N,4.79x4.83x2.82,GIA,2223111374,2500,-38.80%,$612.00,WH,M0,,,,,EC0,,Y,59.00,58.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245465,INDIA,G,round,0.40,G,VVS2,EX,EX,EX,N,4.70x4.67x2.92,GIA,1409961927,2700,-29.60%,$760.32,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245464,INDIA,G,round,0.40,E,VS1,EX,EX,EX,N,4.69x4.66x2.93,GIA,2406414772,2900,-33.20%,$774.88,WH,M0,,,,,EC0,,Y,59.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245463,INDIA,G,round,0.40,I,SI1,EX,EX,EX,N,4.81x4.78x2.85,GIA,2406123195,1900,-31.10%,$523.64,WH,M0,,,,,EC0,,Y,61.00,59.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245462,INDIA,G,round,0.40,E,SI1,EX,EX,EX,N,4.81x4.78x2.87,GIA,2406104289,2400,-33.50%,$638.40,WH,M0,,,,,EC0,,Y,62.00,59.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245461,INDIA,G,round,0.40,E,VS2,VG,EX,VG,N,4.82x4.79x2.81,GIA,2404965501,2700,-41.60%,$630.72,WH,M0,,,,,EC0,,Y,64.00,58.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245460,INDIA,G,round,0.40,D,VVS1,EX,EX,EX,N,4.78x4.80x2.85,GIA,2404930115,3500,-33.00%,$938.00,WH,M0,,,,,EC0,,Y,61.00,59.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245459,INDIA,G,round,0.40,D,VVS2,EX,EX,EX,N,4.67x4.70x2.93,GIA,2407860200,3200,-31.70%,$874.24,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245458,INDIA,G,round,0.40,D,VVS2,EX,EX,EX,N,4.76x4.79x2.90,GIA,2408896614,3200,-31.70%,$874.24,WH,M0,,,,,EC0,,Y,61.00,60.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245457,INDIA,G,round,0.40,G,VS2,EX,EX,EX,N,4.70x4.67x2.92,GIA,2407999726,2500,-29.20%,$708.00,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245456,INDIA,G,round,0.40,D,VS1,EX,EX,EX,N,4.69x4.70x2.92,GIA,2407817838,3000,-32.30%,$812.40,WH,M0,,,,,EC0,,Y,57.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245455,INDIA,G,round,0.40,F,VS1,VG,EX,VG,N,4.75x4.77x2.82,GIA,2417068153,2800,-41.10%,$659.68,WH,M0,,,,,EC0,,Y,64.00,59.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245454,INDIA,G,round,0.40,I,VS1,VG,VG,VG,N,4.62x4.56x2.97,GIA,2406612820,2200,-37.00%,$554.40,WH,M0,,,,,EC0,,Y,57.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245453,INDIA,G,round,0.40,G,VS1,EX,EX,EX,N,4.70x4.66x2.93,GIA,2407393320,2600,-29.30%,$735.28,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245452,INDIA,G,round,0.40,I,SI1,EX,EX,EX,N,4.82x4.80x2.88,GIA,5406139759,1900,-31.10%,$523.64,WH,M0,,,,,EC0,,Y,62.00,59.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245451,INDIA,G,round,0.40,G,VS1,VG,EX,EX,N,4.64x4.67x2.91,GIA,5403885129,2600,-37.80%,$646.88,WH,M0,,,,,EC0,,Y,65.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245450,INDIA,G,round,0.40,F,VS1,VG,VG,EX,N,4.69x4.66x2.91,GIA,5403928292,2800,-41.10%,$659.68,WH,M0,,,,,EC0,,Y,60.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245449,INDIA,G,round,0.40,G,VS1,EX,EX,EX,N,4.75x4.78x2.88,GIA,3415059424,2600,-29.30%,$735.28,WH,M0,,,,,EC0,,Y,59.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245448,INDIA,G,round,0.40,D,VS2,EX,EX,EX,N,4.77x4.79x2.85,GIA,5413164230,2800,-32.50%,$756.00,WH,M0,,,,,EC0,,Y,61.00,59.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245447,INDIA,G,round,0.40,G,VVS1,EX,EX,EX,N,4.83x4.80x2.85,GIA,6402262470,2900,-30.80%,$802.72,WH,M0,,,,,EC0,,Y,62.00,59.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245446,INDIA,G,round,0.40,D,VS2,EX,EX,EX,N,4.70x4.67x2.92,GIA,6401961971,2800,-32.50%,$756.00,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245445,INDIA,G,round,0.40,E,SI1,EX,EX,EX,N,4.71x4.67x2.92,GIA,6402462328,2400,-33.50%,$638.40,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245443,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.69x4.73x2.93,GIA,6401901736,2600,-31.30%,$714.48,WH,M0,,,,,EC0,,Y,60.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245442,INDIA,G,round,0.40,F,VVS2,EX,EX,EX,N,4.78x4.80x2.87,GIA,6402896749,2900,-33.90%,$766.76,WH,M0,,,,,EC0,,Y,61.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245441,INDIA,G,round,0.40,F,VS1,VG,EX,VG,N,4.60x4.54x2.96,GIA,6402968442,2800,-41.10%,$659.68,WH,M0,,,,,EC0,,Y,57.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245440,INDIA,G,round,0.40,D,VS2,VG,EX,VG,N,4.61x4.54x2.95,GIA,6402867987,2800,-43.80%,$629.44,WH,M0,,,,,EC0,,Y,59.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245439,INDIA,G,round,0.40,G,VS1,EX,EX,EX,N,4.73x4.76x2.93,GIA,6405947978,2600,-29.30%,$735.28,WH,M0,,,,,EC0,,Y,60.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245438,INDIA,G,round,0.40,F,VS1,VG,EX,EX,N,4.68x4.65x2.97,GIA,6405906277,2800,-41.10%,$659.68,WH,M0,,,,,EC0,,Y,55.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245437,INDIA,G,round,0.40,F,VS2,VG,EX,VG,N,4.62x4.59x2.97,GIA,6411113079,2600,-42.00%,$603.20,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245436,INDIA,G,round,0.40,E,VS1,VG,EX,VG,N,4.77x4.75x2.85,GIA,6415004360,2900,-42.10%,$671.64,WH,M0,,,,,EC0,,Y,65.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245435,INDIA,G,round,0.40,E,VS1,EX,EX,VG,N,4.66x4.69x2.90,GIA,7391049943,2900,-42.10%,$671.64,WH,M0,,,,,EC0,,Y,60.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245434,INDIA,G,round,0.40,G,VVS2,EX,EX,EX,N,4.76x4.74x2.85,GIA,7401964351,2700,-29.60%,$760.32,WH,M0,,,,,EC0,,Y,62.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245433,INDIA,G,round,0.40,G,VS2,EX,EX,EX,N,4.76x4.78x2.88,GIA,7401947942,2500,-29.20%,$708.00,WH,M0,,,,,EC0,,Y,60.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245432,INDIA,G,round,0.40,F,VS1,EX,EX,VG,N,4.70x4.65x2.94,GIA,7403987393,2800,-41.10%,$659.68,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245431,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.67x4.68x2.95,GIA,7402818370,2600,-31.30%,$714.48,WH,M0,,,,,EC0,,Y,56.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245430,INDIA,G,round,0.40,E,VVS2,EX,EX,EX,N,4.80x4.77x2.86,GIA,7408445934,3100,-33.20%,$828.32,WH,M0,,,,,EC0,,Y,61.00,59.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245429,INDIA,G,round,0.40,G,VS1,VG,EX,VG,N,4.65x4.59x2.96,GIA,7406987317,2600,-37.80%,$646.88,WH,M0,,,,,EC0,,Y,61.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245428,INDIA,G,round,0.41,E,VVS1,EX,EX,EX,N,4.79x4.76x2.95,GIA,7408263017,3300,-32.08%,$918.96,WH,M0,,,,,EC0,,Y,60.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245427,INDIA,G,round,0.41,F,VS2,EX,EX,EX,N,4.72x4.75x2.95,GIA,7401818204,2600,-32.94%,$714.86,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245426,INDIA,G,round,0.41,F,VS1,VG,VG,VG,N,4.71x4.79x2.91,GIA,5221111343,2800,-42.51%,$659.99,WH,M0,,,,,EC0,,Y,64.00,61.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245425,INDIA,G,round,0.41,D,VVS1,EX,EX,EX,N,4.82x4.83x2.94,GIA,3405852148,3500,-34.62%,$938.20,WH,M0,,,,,EC0,,Y,61.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245424,INDIA,G,round,0.42,D,VS2,EX,EX,EX,N,4.79x4.76x3.00,GIA,2397808713,2800,-35.65%,$756.76,WH,M0,,,,,EC0,,Y,56.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245423,INDIA,G,round,0.50,F,VVS2,VG,EX,VG,N,4.97x4.92x3.18,GIA,2404966191,4400,-45.80%,$1192.40,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245422,INDIA,G,round,0.50,G,VVS1,EX,EX,EX,N,5.07x5.04x3.15,GIA,2404893726,4200,-31.60%,$1436.40,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245421,INDIA,G,round,0.50,G,VVS2,EX,EX,EX,N,5.06x5.09x3.14,GIA,2404852629,4100,-31.20%,$1410.40,WH,M0,,,,,EC0,,Y,61.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245420,INDIA,G,round,0.50,I,SI1,VG,EX,VG,N,4.94x4.91x3.18,GIA,2404442434,2600,-36.30%,$828.10,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245419,INDIA,G,round,0.50,E,SI1,EX,EX,VG,N,5.10x5.07x3.15,GIA,2397868815,3400,-38.70%,$1042.10,WH,M0,,,,,EC0,,Y,57.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245418,INDIA,G,round,0.50,G,VS1,VG,EX,VG,N,4.96x4.90x3.16,GIA,2404613411,4000,-40.70%,$1186.00,WH,M0,,,,,EC0,,Y,58.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245417,INDIA,G,round,0.50,F,VS1,EX,EX,EX,N,5.18x5.16x3.07,GIA,2404610997,4200,-31.20%,$1444.80,WH,M0,,,,,EC0,,Y,60.00,59.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245416,INDIA,G,round,0.50,G,VVS1,EX,EX,EX,N,5.12x5.11x3.11,GIA,2404556141,4200,-31.60%,$1436.40,WH,M0,,,,,EC0,,Y,60.00,60.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245414,INDIA,G,round,0.50,D,VS2,EX,EX,EX,N,5.15x5.17x3.10,GIA,1413091033,4200,-32.00%,$1428.00,WH,M0,,,,,EC0,,Y,59.00,60.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245413,INDIA,G,round,0.50,H,SI1,EX,EX,EX,N,5.08x5.05x3.19,GIA,1413004402,3100,-27.60%,$1122.20,WH,M0,,,,,EC0,,Y,56.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10245412,INDIA,G,round,0.50,E,VVS1,EX,EX,EX,N,5.06x5.09x3.12,GIA,1415113531,5000,-32.50%,$1687.50,WH,M0,,,,,EC0,,Y,61.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
