REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
2398655441,A,INDIA,95364,ROUND,1.180,E,VVS1,EX,EX,EX,NON,GIA,6.87,6.82,4.16,60.80,59.00,-16.000,13600.00,16048.00,11424.00,13480.32,32.00,13.00,41.80,44.50,6.87-6.82*4.16,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2398655441,,,,,YES,3.50,N,GD,,N,,,Feather,11-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95364,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/95364.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/2398655441.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/2398655441.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/95364_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/95364_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/95364_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95364/95364_AR.jpg
425073127,A,INDIA,D-804,ROUND,1.200,M,SI1,EX,EX,EX,NON,IGI,6.76,6.80,4.19,61.80,54.50,-36.000,3200.00,3840.00,2048.00,2457.60,35.70,,40.00,,6.76-6.80*4.19,NONE,3EX,POINTED,MED TO SLT THK,,,,,ML-0,,,IGI 425073127,,,,,,,,GD,,,,,,22-06-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-804,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/D-804.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/425073127.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/425073127.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/D-804_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/D-804_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/D-804_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-804/D-804_AR.jpg
1395980210,A,INDIA,96874,EMERALD,0.520,G,SI2,,EX,EX,FNT,GIA,5.37,4.03,2.68,66.30,66.00,-30.000,1900.00,988.00,1330.00,691.60,0.00,0.00,0.00,0.00,5.37-4.03*2.68,NONE,3EX,NON,STK to THK,0,0,0,3,ML-0,,,GIA 1395980210,,,,,NO,3.00,,,,N,1.33,,Feather  Crystal,18-08-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96874,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96874/96874.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96874/1395980210.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96874/1395980210.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96874/96874_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96874/96874_AS.jpg,null,null,null
5393771269,A,INDIA,96251,EMERALD,0.700,G,VVS1,,EX,VG,MED,GIA,6.13,4.34,2.94,67.90,68.00,-45.000,4300.00,3010.00,2365.00,1655.50,0.00,0.00,0.00,0.00,6.13-4.34*2.94,NONE,VG,NON,MED to THK,0,0,0,1,ML-0,,,GIA 5393771269,,,,,YES,3.50,,,,N,1.41,,Pinpoint  Manufacturing Remnant,02-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96251,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96251/96251.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96251/5393771269.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96251/5393771269.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96251/96251_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96251/96251_AS.jpg,null,null,null
6405002411,A,INDIA,D-1518,OVAL,0.900,H,SI1,,EX,VG,FNT,GIA,7.04,5.22,3.48,66.60,57.00,-30.000,4100.00,3690.00,2870.00,2583.00,0.00,0.00,0.00,0.00,7.04-5.22*3.48,NONE,VG,NON,VTK to ETK,0,0,1,3,ML-0,,,GIA 6405002411,,,,,,,,,,Y,1.35,,Crystal  Cloud  Feather,24-08-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1518,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1518/D-1518.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1518/6405002411.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1518/6405002411.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1518/D-1518_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1518/D-1518_AS.jpg,null,null,null
6402002199,A,INDIA,96632,EMERALD,0.610,E,VVS2,,EX,VG,NON,GIA,5.82,4.27,2.84,66.70,70.00,-30.000,3100.00,1891.00,2170.00,1323.70,0.00,0.00,0.00,0.00,5.82-4.27*2.84,NONE,VG,NON,MED,0,0,0,0,ML-0,,,GIA 6402002199,,,,,YES,,N,,,N,1.36,,Feather,24-08-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96632,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96632/96632.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96632/6402002199.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96632/6402002199.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96632/96632_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96632/96632_AS.jpg,null,null,null
7401002552,A,INDIA,96778,EMERALD,0.770,D,VS1,,EX,EX,NON,GIA,6.18,4.63,2.94,63.50,69.00,-34.000,4600.00,3542.00,3036.00,2337.72,0.00,0.00,0.00,0.00,6.18-4.63*2.94,NONE,3EX,NON,STK,0,0,2,0,ML-0,,,GIA 7401002552,,,,,YES,,N,,,N,1.33,,Cloud  Pinpoint,24-08-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96778,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96778/96778.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96778/7401002552.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96778/7401002552.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96778/96778_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96778/96778_AS.jpg,null,null,null
7408202052,A,INDIA,97318,EMERALD,0.600,F,VVS1,,EX,VG,NON,GIA,5.59,4.16,2.72,65.40,67.00,-31.000,3100.00,1860.00,2139.00,1283.40,0.00,0.00,0.00,0.00,5.59-4.16*2.72,NONE,VG,NON,MED to STK,0,0,0,0,ML-0,,,GIA 7408202052,,,,,YES,2.50,NO,,,NO,1.34,,Feather  Cavity,02-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97318,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97318/97318.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97318/7408202052.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97318/7408202052.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97318/97318_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97318/97318_AS.jpg,null,null,null
6402202067,A,INDIA,97383,EMERALD,0.700,E,VVS2,,EX,VG,NON,GIA,6.20,4.15,2.85,68.70,67.00,-35.000,4600.00,3220.00,2990.00,2093.00,0.00,0.00,0.00,0.00,6.20-4.15*2.85,NONE,VG,NON,STK to THK,0,0,0,0,ML-0,,,GIA 6402202067,,,,,YES,3.50,,,,NO,1.49,,Feather  Pinpoint  Surface Graining,01-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97383,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97383/97383.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97383/6402202067.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97383/6402202067.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97383/97383_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97383/97383_AS.jpg,null,null,null
2406216191,A,INDIA,97450,EMERALD,0.700,E,VS1,,VG,EX,NON,GIA,5.88,4.47,2.97,66.40,69.00,-35.000,4400.00,3080.00,2860.00,2002.00,0.00,0.00,0.00,0.00,5.88-4.47*2.97,NONE,EX,NON,THN to MED,0,0,0,1,ML-0,,,GIA 2406216191,,,,,YES,2.50,NO,,,NO,1.32,,Feather,02-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97450,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97450/97450.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97450/2406216191.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97450/2406216191.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97450/97450_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97450/97450_AS.jpg,null,null,null
1409202941,A,INDIA,97527,EMERALD,0.700,F,VS1,,EX,VG,FNT,GIA,5.94,4.48,3.08,68.70,68.00,-39.000,4200.00,2940.00,2562.00,1793.40,0.00,0.00,0.00,0.00,5.94-4.48*3.08,NONE,VG,NON,STK to THK,0,0,2,0,ML-0,,,GIA 1409202941,,,,,YES,3.00,NO,,,NO,1.33,,Feather  Needle  Pinpoint,02-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97527,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97527/97527.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97527/1409202941.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97527/1409202941.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97527/97527_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97527/97527_AS.jpg,null,null,null
7402086111,A,INDIA,97053,EMERALD,0.900,F,VS1,,EX,VG,FNT,GIA,6.43,4.81,3.14,65.30,72.00,-37.000,5300.00,4770.00,3339.00,3005.10,0.00,0.00,0.00,0.00,6.43-4.81*3.14,NONE,VG,NON,MED to THK,0,0,0,1,ML-0,,,GIA 7402086111,,,,,YES,3.00,N,,,N,1.34,,Cloud  Pinpoint,25-08-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97053,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97053/97053.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97053/7402086111.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97053/7402086111.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97053/97053_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97053/97053_AS.jpg,null,null,null
5366985170,A,INDIA,88193,EMERALD,0.500,I,VS2,,VG,VG,NON,GIA,5.01,3.98,2.74,68.80,64.00,-38.000,2100.00,1050.00,1302.00,651.00,,,,,5.01-3.98*2.74,NONE,VG,NON,STK TO VTK,0,0,0,2,ML-0,,,GIA 5366985170,,,,,YES,,,GD,,Y,1.26,,FEATHER,18-12-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88193,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88193/88193.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88193/5366985170.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88193/5366985170.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88193/88193_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88193/88193_AS.jpg,null,null,null
6392209037,A,INDIA,94886,OVAL,0.800,G,VS1,,EX,VG,MED,GIA,6.97,5.13,3.42,66.80,60.00,-32.000,3900.00,3120.00,2652.00,2121.60,0.00,0.00,0.00,0.00,6.97-5.13*3.42,NONE,VG,NON,STK to THK,0,0,0,1,ML-0,,,GIA 6392209037,,,,,YES,6.00,,GD,,N,1.36,,Feather,24-06-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94886,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94886/94886.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94886/6392209037.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94886/6392209037.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94886/94886_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94886/94886_AS.jpg,null,null,null
2407067289,A,INDIA,97457,EMERALD,0.710,E,VVS1,,EX,VG,NON,GIA,5.99,4.59,3.01,65.50,68.00,-37.000,4800.00,3408.00,3024.00,2147.04,0.00,0.00,0.00,0.00,5.99-4.59*3.01,NONE,VG,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2407067289,,,,,YES,,NO,,,NO,1.31,,Pinpoint  Feather,31-08-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97457,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97457/97457.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97457/2407067289.pdf,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97457/97457_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97457/97457_AS.jpg,null,null,null
384939384,A,INDIA,73630,ROUND,1.050,K,VVS2,EX,EX,EX,STG,IGI,6.42,6.47,4.02,62.40,57.50,-50.000,4800.00,5040.00,2400.00,2520.00,36.10,15.50,40.70,43.00,6.42-6.47*4.02,NONE,3EX,POINTED,MED TO SLT THK,0,0,0,0,ML-0,,,IGI 384939384,,,,,YES,4.20,,EX,,N,,IDEAL CUT ROUND BRILLIANT,,22-08-2019,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=73630,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/73630.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/384939384.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/384939384.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/73630_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/73630_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/73630_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/73630/73630_AR.jpg
1393140562,A,INDIA,94803,EMERALD,0.960,D,IF,,EX,EX,NON,GIA,7.07,4.81,3.29,68.40,66.00,-40.000,8600.00,8256.00,5160.00,4953.60,0.00,0.00,0.00,0.00,7.07-4.81*3.29,NONE,3EX,NON,THN,0,0,0,0,ML-0,,,GIA 1393140562,,,,,YES,,N,GD,,N,1.47,,Minor Details of Polish,21-06-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94803,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94803/94803.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94803/1393140562.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94803/1393140562.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94803/94803_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94803/94803_AS.jpg,null,null,null
7296508094,A,INDIA,KGL-634,EMERALD,0.800,M,VS2,,EX,VG,MED,GIA,6.57,4.42,2.64,59.70,68.00,-42.000,1500.00,1200.00,870.00,696.00,,,,,6.57-4.42*2.64,NONE,VG,NON,,,,,,ML-0,,,,,,,,,,,GD,,,1.49,,CLOUD  CRYSTAL  FEATHER,23-06-2018,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KGL-634,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/KGL-634.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/7296508094.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/7296508094.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/KGL-634_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/KGL-634_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/KGL-634_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KGL-634/KGL-634_AR.jpg
5393282069,A,INDIA,94668,EMERALD,1.020,E,VVS1,,EX,EX,FNT,GIA,6.63,4.68,3.22,68.70,65.00,-46.000,9100.00,9282.00,4914.00,5012.28,0.00,0.00,0.00,0.00,6.63-4.68*3.22,NONE,3EX,NON,STK to VTK,0,0,0,0,ML-0,,,GIA 5393282069,,,,,YES,,N,,,N,1.42,,Pinpoint  Feather,06-07-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94668,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94668/94668.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94668/5393282069.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94668/5393282069.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94668/94668_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94668/94668_AS.jpg,null,null,null
2386563553,A,DUBAI,92503,ROUND,1.000,E,VVS2,GD,EX,GD,NON,GIA,6.14,6.02,4.05,66.70,68.00,-55.000,12400.00,12400.00,5580.00,5580.00,40.00,13.50,42.60,46.00,6.14-6.02*4.05,NONE,GD,NON,STK to VTK,0,0,0,0,ML-0,,,,,,,,YES,7.00,,GD,,,,Additional clouds are not shown. Pinpoints are not shown.,Cloud  Needle,05-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92503,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/92503.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/2386563553.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/2386563553.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/92503_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/92503_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/92503_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92503/92503_AR.jpg
6382292689,A,DUBAI,KST-6949,ROUND,1.000,F,VVS2,GD,EX,VG,MED,GIA,6.10,6.01,4.05,66.80,58.00,-57.000,11400.00,11400.00,4902.00,4902.00,40.00,18.00,40.00,42.00,6.10-6.01*4.05,NONE,GD,NON,THK to VTK,-,-,-,-,ML-0,,,,,,,,NO,7.00,,GD,,,,Additional clouds are not shown. Additional pinpoints are not shown.,Feather Cloud Pinpoint Natural,09-04-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-6949,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/KST-6949.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/6382292689.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/6382292689.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/KST-6949_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/KST-6949_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/KST-6949_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6949/KST-6949_AR.jpg
1383749192,A,DUBAI,92933,ROUND,1.000,F,VS2,GD,EX,GD,NON,GIA,6.11,5.97,4.06,67.30,59.00,-54.000,9500.00,9500.00,4370.00,4370.00,40.00,17.50,40.40,42.50,6.11-5.97*4.06,NONE,GD,NON,STK to VTK,0,1,2,0,ML-0,,,,,,,,NO,7.00,,GD,,,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Feather  Needle  Indented Natural  Natural,22-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92933,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/92933.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/1383749192.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/1383749192.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/92933_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/92933_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/92933_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92933/92933_AR.jpg
5393777381,A,INDIA,95853,PRINCESS,1.040,J,VVS2,,EX,VG,NON,GIA,5.62,5.37,3.99,74.20,69.00,-37.000,4100.00,4264.00,2583.00,2686.32,0.00,0.00,0.00,0.00,5.62-5.37*3.99,NONE,VG,NON,THK to VTK,0,0,0,0,ML-0,,,GIA 5393777381,,,,,YES,4.00,,,,N,1.05,Additional pinpoints are not shown. Internal graining is not shown.,Pinpoint,10-08-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95853,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95853/95853.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95853/5393777381.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95853/5393777381.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95853/95853_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95853/95853_AS.jpg,null,null,null
6395284765,A,INDIA,95929,PRINCESS,1.070,K,VVS2,,EX,EX,NON,GIA,5.57,5.56,4.15,74.60,73.00,-34.000,3400.00,3638.00,2244.00,2401.08,0.00,0.00,0.00,0.00,5.57-5.56*4.15,NONE,3EX,NON,THK,1,0,0,0,ML-0,,,GIA 6395284765,,,,,YES,,N,GD,,N,1.00,Additional pinpoints are not shown.,Pinpoint  Cloud,09-07-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95929,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95929/95929.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95929/6395284765.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95929/6395284765.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95929/95929_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95929/95929_AS.jpg,null,null,null
6392663093,A,INDIA,D-1587,PRINCESS,1.050,J,VS1,,EX,EX,NON,GIA,5.51,5.42,4.01,73.90,66.00,-35.000,3900.00,4095.00,2535.00,2661.75,0.00,0.00,0.00,0.00,5.51-5.42*4.01,NONE,3EX,NON,THK,0,0,0,0,ML-0,,,GIA 6392663093,,,,,,3.50,,,,N,1.02,,Feather,28-07-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1587,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1587/D-1587.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1587/6392663093.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1587/6392663093.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1587/D-1587_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1587/D-1587_AS.jpg,null,null,null
6401392610,A,INDIA,97621,EMERALD,0.960,H,SI2,,EX,VG,NON,GIA,7.12,4.70,3.21,68.30,67.00,-30.000,3600.00,3456.00,2520.00,2419.20,0.00,0.00,0.00,0.00,7.12-4.70*3.21,NONE,VG,NON,MED,2,0,0,1,ML-0,,,GIA 6401392610,,,,,NO,2.00,N,,,N,1.51,,Crystal,18-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97621,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97621/97621.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97621/6401392610.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97621/6401392610.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97621/97621_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97621/97621_AS.jpg,null,null,null
